lemma,language_code,status
bomb,en,PENDING
bone,en,PENDING
bonus,en,PENDING
book,en,PENDING
boom,en,PENDING
boot,en,PENDING
border,en,PENDING
bored,en,PENDING
boring,en,PENDING
born,en,PENDING
borrow,en,PENDING
boss,en,PENDING
both,en,PENDING
bother,en,PENDING
bottle,en,PENDING
bottom,en,PENDING
bounce,en,PENDING
bound,en,PENDING
bowl,en,PENDING
box,en,PENDING
boy,en,PENDING
boyfriend,en,PENDING
brain,en,PENDING
branch,en,PENDING
brave,en,PENDING
bread,en,PENDING
break,en,PENDING
breakfast,en,PENDING
breast,en,PENDING
breath,en,PENDING
breathe,en,PENDING
brick,en,PENDING
bridge,en,PENDING
brief,en,PENDING
briefly,en,PENDING
bright,en,PENDING
brilliant,en,PENDING
bring,en,PENDING
broad,en,PENDING
brother,en,PENDING
brown,en,PENDING
brush,en,PENDING
buck,en,PENDING
bucket,en,PENDING
buddy,en,PENDING
budget,en,PENDING
bug,en,PENDING
build,en,PENDING
builder,en,PENDING
building,en,PENDING
bump,en,PENDING
bunch,en,PENDING
burn,en,PENDING
burst,en,PENDING
bury,en,PENDING
bus,en,PENDING
business,en,PENDING
busy,en,PENDING
but,en,PENDING
butcher,en,PENDING
butter,en,PENDING
button,en,PENDING
buy,en,PENDING
buyer,en,PENDING
by,en,PENDING
bye,en,PENDING
cabinet,en,PENDING
cable,en,PENDING
cake,en,PENDING
calculate,en,PENDING
calculation,en,PENDING
calculator,en,PENDING
calendar,en,PENDING
call,en,PENDING
calm,en,PENDING
camera,en,PENDING
camp,en,PENDING
campaign,en,PENDING
can,en,PENDING
cancel,en,PENDING
cancer,en,PENDING
candidate,en,PENDING
candle,en,PENDING
candy,en,PENDING
cap,en,PENDING
capable,en,PENDING
capacity,en,PENDING
capital,en,PENDING
captain,en,PENDING
capture,en,PENDING
car,en,PENDING
card,en,PENDING
care,en,PENDING
career,en,PENDING
careful,en,PENDING
carefully,en,PENDING
carpet,en,PENDING
carrot,en,PENDING
carry,en,PENDING
cartoon,en,PENDING
case,en,PENDING
cash,en,PENDING
cast,en,PENDING
castle,en,PENDING
cat,en,PENDING
catalogue,en,PENDING
catch,en,PENDING
category,en,PENDING
cause,en,PENDING
cd,en,PENDING
cease,en,PENDING
ceiling,en,PENDING
celebrate,en,PENDING
celebration,en,PENDING
cell,en,PENDING
cellphone,en,PENDING
cent,en,PENDING
centimetre,en,PENDING
central,en,PENDING
centre,en,PENDING
century,en,PENDING
cereal,en,PENDING
certain,en,PENDING
certainly,en,PENDING
certificate,en,PENDING
chain,en,PENDING
chair,en,PENDING
chairman,en,PENDING
challenge,en,PENDING
champion,en,PENDING
championship,en,PENDING
chance,en,PENDING
change,en,PENDING
channel,en,PENDING
chap,en,PENDING
chapter,en,PENDING
character,en,PENDING
characteristic,en,PENDING
characterize,en,PENDING
charge,en,PENDING
charity,en,PENDING
chart,en,PENDING
chase,en,PENDING
chat,en,PENDING
cheap,en,PENDING
cheat,en,PENDING
check,en,PENDING
cheek,en,PENDING
cheese,en,PENDING
chemical,en,PENDING
chemist,en,PENDING
chemistry,en,PENDING
cheque,en,PENDING
cherry,en,PENDING
chest,en,PENDING
chicken,en,PENDING
chief,en,PENDING
child,en,PENDING
childhood,en,PENDING
chip,en,PENDING
chocolate,en,PENDING
choice,en,PENDING
choose,en,PENDING
chop,en,PENDING
chuck,en,PENDING
church,en,PENDING
cigarette,en,PENDING
cinema,en,PENDING
circle,en,PENDING
circuit,en,PENDING
circumstance,en,PENDING
citizen,en,PENDING
city,en,PENDING
civil,en,PENDING
claim,en,PENDING
class,en,PENDING
classic,en,PENDING
classical,en,PENDING
classroom,en,PENDING
clean,en,PENDING
cleaner,en,PENDING
clear,en,PENDING
clearly,en,PENDING
clerk,en,PENDING
clever,en,PENDING
click,en,PENDING
client,en,PENDING
climate,en,PENDING
climb,en,PENDING
clock,en,PENDING
close,en,PENDING
closed,en,PENDING
closely,en,PENDING
closet,en,PENDING
cloth,en,PENDING
clothes,en,PENDING
cloud,en,PENDING
club,en,PENDING
clue,en,PENDING
coach,en,PENDING
coal,en,PENDING
coast,en,PENDING
coat,en,PENDING
code,en,PENDING
coffee,en,PENDING
coin,en,PENDING
cold,en,PENDING
collapse,en,PENDING
collar,en,PENDING
colleague,en,PENDING
collect,en,PENDING
collection,en,PENDING
college,en,PENDING
colour,en,PENDING
column,en,PENDING
combination,en,PENDING
combine,en,PENDING
come,en,PENDING
comfort,en,PENDING
comfortable,en,PENDING
command,en,PENDING
comment,en,PENDING
commercial,en,PENDING
commission,en,PENDING
commit,en,PENDING
commitment,en,PENDING
committee,en,PENDING
common,en,PENDING
communicate,en,PENDING
communication,en,PENDING
community,en,PENDING
company,en,PENDING
compare,en,PENDING
comparison,en,PENDING
compete,en,PENDING
competition,en,PENDING
competitive,en,PENDING
complain,en,PENDING
complaint,en,PENDING
complete,en,PENDING
completely,en,PENDING
complex,en,PENDING
complicated,en,PENDING
component,en,PENDING
comprehensive,en,PENDING
comprise,en,PENDING
computer,en,PENDING
concentrate,en,PENDING
concentration,en,PENDING
concept,en,PENDING
concern,en,PENDING
concerned,en,PENDING
concerning,en,PENDING
concert,en,PENDING
conclude,en,PENDING
conclusion,en,PENDING
condition,en,PENDING
conduct,en,PENDING
conference,en,PENDING
confidence,en,PENDING
confident,en,PENDING
confine,en,PENDING
confirm,en,PENDING
conflict,en,PENDING
confused,en,PENDING
confusing,en,PENDING
confusion,en,PENDING
congratulation,en,PENDING
connect,en,PENDING
connection,en,PENDING
conscious,en,PENDING
consciousness,en,PENDING
consent,en,PENDING
consequence,en,PENDING
consider,en,PENDING
considerable,en,PENDING
considerably,en,PENDING
consideration,en,PENDING
consist,en,PENDING
consistent,en,PENDING
constant,en,PENDING
constantly,en,PENDING
constitute,en,PENDING
construct,en,PENDING
construction,en,PENDING
consult,en,PENDING
consumer,en,PENDING
consumption,en,PENDING
contact,en,PENDING
contain,en,PENDING
contemporary,en,PENDING
content,en,PENDING
contest,en,PENDING
context,en,PENDING
continue,en,PENDING
continuous,en,PENDING
contract,en,PENDING
contrast,en,PENDING
contribute,en,PENDING
contribution,en,PENDING
control,en,PENDING
convenient,en,PENDING
convention,en,PENDING
conventional,en,PENDING
conversation,en,PENDING
convert,en,PENDING
conviction,en,PENDING
convince,en,PENDING
cook,en,PENDING
cooker,en,PENDING
cookie,en,PENDING
cool,en,PENDING
cooperation,en,PENDING
cope,en,PENDING
copy,en,PENDING
core,en,PENDING
corn,en,PENDING
corner,en,PENDING
correct,en,PENDING
corridor,en,PENDING
cost,en,PENDING
cottage,en,PENDING
cotton,en,PENDING
could,en,PENDING
council,en,PENDING
count,en,PENDING
counter,en,PENDING
country,en,PENDING
countryside,en,PENDING
county,en,PENDING
couple,en,PENDING
courage,en,PENDING
course,en,PENDING
court,en,PENDING
cousin,en,PENDING
cover,en,PENDING
cow,en,PENDING
crack,en,PENDING
craft,en,PENDING
crash,en,PENDING
crazy,en,PENDING
create,en,PENDING
creation,en,PENDING
creative,en,PENDING
creature,en,PENDING
credit,en,PENDING
credit card,en,PENDING
crew,en,PENDING
crime,en,PENDING
criminal,en,PENDING
crisis,en,PENDING
criterion,en,PENDING
critic,en,PENDING
critical,en,PENDING
criticism,en,PENDING
criticize,en,PENDING
crop,en,PENDING
cross,en,PENDING
crowd,en,PENDING
crown,en,PENDING
crucial,en,PENDING
cruel,en,PENDING
cry,en,PENDING
cultural,en,PENDING
culture,en,PENDING
cup,en,PENDING
cupboard,en,PENDING
curious,en,PENDING
currency,en,PENDING
current,en,PENDING
currently,en,PENDING
curtain,en,PENDING
curve,en,PENDING
cushion,en,PENDING
custom,en,PENDING
customer,en,PENDING
cut,en,PENDING
cute,en,PENDING
cycle,en,PENDING
dad,en,PENDING
daddy,en,PENDING
daft,en,PENDING
daily,en,PENDING
damage,en,PENDING
dance,en,PENDING
danger,en,PENDING
dangerous,en,PENDING
dare,en,PENDING
dark,en,PENDING
darkness,en,PENDING
darling,en,PENDING
data,en,PENDING
database,en,PENDING
date,en,PENDING
daughter,en,PENDING
day,en,PENDING
dead,en,PENDING
deaf,en,PENDING
deal,en,PENDING
dealer,en,PENDING
dear,en,PENDING
death,en,PENDING
debate,en,PENDING
debt,en,PENDING
decade,en,PENDING
decent,en,PENDING
decide,en,PENDING
decision,en,PENDING
declare,en,PENDING
decline,en,PENDING
deep,en,PENDING
deeply,en,PENDING
defeat,en,PENDING
defence,en,PENDING
defend,en,PENDING
define,en,PENDING
definite,en,PENDING
definitely,en,PENDING
definition,en,PENDING
degree,en,PENDING
delay,en,PENDING
deliberately,en,PENDING
deliver,en,PENDING
delivery,en,PENDING
demand,en,PENDING
democracy,en,PENDING
democratic,en,PENDING
demonstrate,en,PENDING
demonstration,en,PENDING
dentist,en,PENDING
deny,en,PENDING
department,en,PENDING
departure,en,PENDING
depend,en,PENDING
dependent,en,PENDING
deposit,en,PENDING
depression,en,PENDING
depth,en,PENDING
derive,en,PENDING
describe,en,PENDING
description,en,PENDING
desert,en,PENDING
deserve,en,PENDING
design,en,PENDING
designer,en,PENDING
desire,en,PENDING
desk,en,PENDING
desperate,en,PENDING
despite,en,PENDING
destroy,en,PENDING
destruction,en,PENDING
detail,en,PENDING
detailed,en,PENDING
detect,en,PENDING
determination,en,PENDING
determine,en,PENDING
determined,en,PENDING
develop,en,PENDING
development,en,PENDING
device,en,PENDING
devil,en,PENDING
diagram,en,PENDING
diamond,en,PENDING
diary,en,PENDING
die,en,PENDING
diet,en,PENDING
differ,en,PENDING
difference,en,PENDING
different,en,PENDING
difficult,en,PENDING
difficulty,en,PENDING
dig,en,PENDING
dimension,en,PENDING
dinner,en,PENDING
direct,en,PENDING
direction,en,PENDING
directly,en,PENDING
director,en,PENDING
directory,en,PENDING
dirt,en,PENDING
dirty,en,PENDING
disabled,en,PENDING
disagree,en,PENDING
disappear,en,PENDING
disappoint,en,PENDING
disappointed,en,PENDING
disaster,en,PENDING
disc,en,PENDING
discipline,en,PENDING
discount,en,PENDING
discover,en,PENDING
discovery,en,PENDING
discuss,en,PENDING
discussion,en,PENDING
disease,en,PENDING
disgusting,en,PENDING
dish,en,PENDING
disk,en,PENDING
dismiss,en,PENDING
display,en,PENDING
dispute,en,PENDING
distance,en,PENDING
distant,en,PENDING
distinct,en,PENDING
distinction,en,PENDING
distinguish,en,PENDING
distribute,en,PENDING
distribution,en,PENDING
district,en,PENDING
disturb,en,PENDING
divide,en,PENDING
division,en,PENDING
divorce,en,PENDING
do,en,PENDING
doctor,en,PENDING
document,en,PENDING
dog,en,PENDING
dollar,en,PENDING
domestic,en,PENDING
dominant,en,PENDING
dominate,en,PENDING
door,en,PENDING
dot,en,PENDING
double,en,PENDING
doubt,en,PENDING
down,en,PENDING
downstairs,en,PENDING
downtown,en,PENDING
dozen,en,PENDING
draft,en,PENDING
drag,en,PENDING
drama,en,PENDING
dramatic,en,PENDING
draw,en,PENDING
drawer,en,PENDING
drawing,en,PENDING
dream,en,PENDING
dress,en,PENDING
drink,en,PENDING
drive,en,PENDING
driver,en,PENDING
drop,en,PENDING
drug,en,PENDING
drunk,en,PENDING
dry,en,PENDING
duck,en,PENDING
dude,en,PENDING
due,en,PENDING
dull,en,PENDING
dumb,en,PENDING
dump,en,PENDING
during,en,PENDING
dust,en,PENDING
duty,en,PENDING
dvd,en,PENDING
each,en,PENDING
each other,en,PENDING
ear,en,PENDING
early,en,PENDING
earn,en,PENDING
earth,en,PENDING
ease,en,PENDING
easily,en,PENDING
east,en,PENDING
eastern,en,PENDING
easy,en,PENDING
eat,en,PENDING
economic,en,PENDING
economics,en,PENDING
economy,en,PENDING
edge,en,PENDING
edition,en,PENDING
editor,en,PENDING
education,en,PENDING
educational,en,PENDING
effect,en,PENDING
effective,en,PENDING
effectively,en,PENDING
efficiency,en,PENDING
efficient,en,PENDING
effort,en,PENDING
egg,en,PENDING
either,en,PENDING
elderly,en,PENDING
elect,en,PENDING
election,en,PENDING
electric,en,PENDING
electrical,en,PENDING
electricity,en,PENDING
electronic,en,PENDING
element,en,PENDING
elevator,en,PENDING
else,en,PENDING
elsewhere,en,PENDING
email,en,PENDING
embarrassed,en,PENDING
emerge,en,PENDING
emergency,en,PENDING
emotion,en,PENDING
emotional,en,PENDING
emphasis,en,PENDING
emphasize,en,PENDING
empire,en,PENDING
employ,en,PENDING
employee,en,PENDING
employer,en,PENDING
employment,en,PENDING
empty,en,PENDING
enable,en,PENDING
encounter,en,PENDING
encourage,en,PENDING
encouraging,en,PENDING
end,en,PENDING
enemy,en,PENDING
energy,en,PENDING
engage,en,PENDING
engine,en,PENDING
engineer,en,PENDING
engineering,en,PENDING
enhance,en,PENDING
enjoy,en,PENDING
enjoyable,en,PENDING
enormous,en,PENDING
enough,en,PENDING
enquiry,en,PENDING
ensure,en,PENDING
enter,en,PENDING
enterprise,en,PENDING
entertainment,en,PENDING
enthusiasm,en,PENDING
enthusiastic,en,PENDING
entire,en,PENDING
entirely,en,PENDING
entitle,en,PENDING
entrance,en,PENDING
entry,en,PENDING
envelope,en,PENDING
environment,en,PENDING
environmental,en,PENDING
equal,en,PENDING
equally,en,PENDING
equipment,en,PENDING
equivalent,en,PENDING
era,en,PENDING
error,en,PENDING
escape,en,PENDING
especially,en,PENDING
essay,en,PENDING
essential,en,PENDING
essentially,en,PENDING
establish,en,PENDING
establishment,en,PENDING
estate,en,PENDING
estimate,en,PENDING
ethnic,en,PENDING
even,en,PENDING
evening,en,PENDING
event,en,PENDING
eventually,en,PENDING
ever,en,PENDING
every,en,PENDING
everybody,en,PENDING
everyone,en,PENDING
everything,en,PENDING
everywhere,en,PENDING
evidence,en,PENDING
evil,en,PENDING
exact,en,PENDING
exactly,en,PENDING
exam,en,PENDING
examination,en,PENDING
examine,en,PENDING
example,en,PENDING
excellent,en,PENDING
except,en,PENDING
exception,en,PENDING
exchange,en,PENDING
excitement,en,PENDING
exciting,en,PENDING
exclude,en,PENDING
excuse,en,PENDING
executive,en,PENDING
exercise,en,PENDING
exhibition,en,PENDING
exist,en,PENDING
existence,en,PENDING
existing,en,PENDING
exit,en,PENDING
expand,en,PENDING
expansion,en,PENDING
expect,en,PENDING
expectation,en,PENDING
expenditure,en,PENDING
expense,en,PENDING
expensive,en,PENDING
experience,en,PENDING
experienced,en,PENDING
experiment,en,PENDING
experimental,en,PENDING
expert,en,PENDING
explain,en,PENDING
explanation,en,PENDING
explore,en,PENDING
explosion,en,PENDING
export,en,PENDING
expose,en,PENDING
express,en,PENDING
expression,en,PENDING
extend,en,PENDING
extension,en,PENDING
extensive,en,PENDING
extent,en,PENDING
external,en,PENDING
extra,en,PENDING
extraordinary,en,PENDING
extreme,en,PENDING
extremely,en,PENDING
eye,en,PENDING
face,en,PENDING
facility,en,PENDING
fact,en,PENDING
factor,en,PENDING
factory,en,PENDING
fail,en,PENDING
failure,en,PENDING
fair,en,PENDING
fairly,en,PENDING
faith,en,PENDING
fall,en,PENDING
false,en,PENDING
familiar,en,PENDING
family,en,PENDING
famous,en,PENDING
fan,en,PENDING
fancy,en,PENDING
fantastic,en,PENDING
far,en,PENDING
farm,en,PENDING
farmer,en,PENDING
fascinating,en,PENDING
fashion,en,PENDING
fast,en,PENDING
fat,en,PENDING
father,en,PENDING
fault,en,PENDING
favour,en,PENDING
favourite,en,PENDING
fear,en,PENDING
feature,en,PENDING
federal,en,PENDING
fee,en,PENDING
feed,en,PENDING
feedback,en,PENDING
feel,en,PENDING
feeling,en,PENDING
fellow,en,PENDING
female,en,PENDING
fence,en,PENDING
festival,en,PENDING
fetch,en,PENDING
few,en,PENDING
field,en,PENDING
fight,en,PENDING
figure,en,PENDING
file,en,PENDING
fill,en,PENDING
film,en,PENDING
filthy,en,PENDING
final,en,PENDING
finally,en,PENDING
finance,en,PENDING
financial,en,PENDING
find,en,PENDING
finding,en,PENDING
fine,en,PENDING
finger,en,PENDING
finish,en,PENDING
fire,en,PENDING
firm,en,PENDING
first,en,PENDING
firstly,en,PENDING
fish,en,PENDING
fishing,en,PENDING
fit,en,PENDING
fix,en,PENDING
fixed,en,PENDING
flash,en,PENDING
flat,en,PENDING
flavour,en,PENDING
flesh,en,PENDING
flight,en,PENDING
flood,en,PENDING
floor,en,PENDING
flow,en,PENDING
flower,en,PENDING
fly,en,PENDING
focus,en,PENDING
fold,en,PENDING
folk,en,PENDING
follow,en,PENDING
following,en,PENDING
food,en,PENDING
foot,en,PENDING
football,en,PENDING
for,en,PENDING
force,en,PENDING
foreign,en,PENDING
forest,en,PENDING
forever,en,PENDING
forget,en,PENDING
forgive,en,PENDING
fork,en,PENDING
form,en,PENDING
formal,en,PENDING
formally,en,PENDING
formation,en,PENDING
former,en,PENDING
formula,en,PENDING
forth,en,PENDING
fortnight,en,PENDING
fortunate,en,PENDING
fortune,en,PENDING
forward,en,PENDING
foundation,en,PENDING
frame,en,PENDING
frankly,en,PENDING
free,en,PENDING
freedom,en,PENDING
freeway,en,PENDING
freeze,en,PENDING
freezer,en,PENDING
frequent,en,PENDING
frequently,en,PENDING
fresh,en,PENDING
fridge,en,PENDING
friend,en,PENDING
friendly,en,PENDING
friendship,en,PENDING
frightened,en,PENDING
from,en,PENDING
front,en,PENDING
fruit,en,PENDING
fry,en,PENDING
fuel,en,PENDING
full,en,PENDING
fully,en,PENDING
fun,en,PENDING
function,en,PENDING
fund,en,PENDING
fundamental,en,PENDING
funeral,en,PENDING
funny,en,PENDING
furniture,en,PENDING
further,en,PENDING
fuss,en,PENDING
future,en,PENDING
gain,en,PENDING
gallery,en,PENDING
game,en,PENDING
gang,en,PENDING
gap,en,PENDING
garage,en,PENDING
garbage,en,PENDING
garden,en,PENDING
garlic,en,PENDING
gas,en,PENDING
gasoline,en,PENDING
gate,en,PENDING
gather,en,PENDING
gay,en,PENDING
gear,en,PENDING
gene,en,PENDING
general,en,PENDING
generally,en,PENDING
generate,en,PENDING
generation,en,PENDING
generous,en,PENDING
gentle,en,PENDING
gentleman,en,PENDING
gently,en,PENDING
genuine,en,PENDING
get,en,PENDING
giant,en,PENDING
gift,en,PENDING
girl,en,PENDING
girlfriend,en,PENDING
give,en,PENDING
glad,en,PENDING
glance,en,PENDING
glass,en,PENDING
global,en,PENDING
glove,en,PENDING
go,en,PENDING
goal,en,PENDING
god,en,PENDING
gold,en,PENDING
golden,en,PENDING
golf,en,PENDING
good,en,PENDING
good morning,en,PENDING
good night,en,PENDING
goodbye,en,PENDING
goodness,en,PENDING
goods,en,PENDING
gorgeous,en,PENDING
gosh,en,PENDING
govern,en,PENDING
government,en,PENDING
governor,en,PENDING
grab,en,PENDING
grade,en,PENDING
gradually,en,PENDING
gram,en,PENDING
grammar,en,PENDING
grand,en,PENDING
grandad,en,PENDING
grandfather,en,PENDING
grandma,en,PENDING
grandmother,en,PENDING
grandpa,en,PENDING
granny,en,PENDING
grant,en,PENDING
graph,en,PENDING
grass,en,PENDING
grateful,en,PENDING
great,en,PENDING
greatly,en,PENDING
green,en,PENDING
grey,en,PENDING
grocery,en,PENDING
gross,en,PENDING
ground,en,PENDING
group,en,PENDING
grow,en,PENDING
growth,en,PENDING
guarantee,en,PENDING
guard,en,PENDING
guess,en,PENDING
guest,en,PENDING
guidance,en,PENDING
guide,en,PENDING
guilty,en,PENDING
guitar,en,PENDING
gun,en,PENDING
guy,en,PENDING
habit,en,PENDING
hair,en,PENDING
half,en,PENDING
halfway,en,PENDING
hall,en,PENDING
hand,en,PENDING
handbag,en,PENDING
handle,en,PENDING
handy,en,PENDING
hang,en,PENDING
happen,en,PENDING
happy,en,PENDING
hard,en,PENDING
hardly,en,PENDING
harm,en,PENDING
hat,en,PENDING
hate,en,PENDING
have,en,PENDING
he,en,PENDING
head,en,PENDING
headquarters,en,PENDING
health,en,PENDING
healthy,en,PENDING
hear,en,PENDING
hearing,en,PENDING
heart,en,PENDING
heat,en,PENDING
heater,en,PENDING
heating,en,PENDING
heaven,en,PENDING
heavily,en,PENDING
heavy,en,PENDING
height,en,PENDING
hell,en,PENDING
hello,en,PENDING
help,en,PENDING
helpful,en,PENDING
hence,en,PENDING
her,en,PENDING
here,en,PENDING
hero,en,PENDING
hers,en,PENDING
herself,en,PENDING
hesitate,en,PENDING
hi,en,PENDING
hide,en,PENDING
high,en,PENDING
highlight,en,PENDING
highly,en,PENDING
highway,en,PENDING
hill,en,PENDING
him,en,PENDING
himself,en,PENDING
hire,en,PENDING
his,en,PENDING
historian,en,PENDING
historical,en,PENDING
history,en,PENDING
hit,en,PENDING
hold,en,PENDING
holder,en,PENDING
holding,en,PENDING
hole,en,PENDING
holiday,en,PENDING
holy,en,PENDING
home,en,PENDING
homework,en,PENDING
honest,en,PENDING
honestly,en,PENDING
honey,en,PENDING
honour,en,PENDING
hook,en,PENDING
hope,en,PENDING
hopefully,en,PENDING
hopeless,en,PENDING
horrible,en,PENDING
horror,en,PENDING
horse,en,PENDING
hospital,en,PENDING
host,en,PENDING
hot,en,PENDING
hotel,en,PENDING
hour,en,PENDING
house,en,PENDING
household,en,PENDING
housing,en,PENDING
how,en,PENDING
however,en,PENDING
huge,en,PENDING
human,en,PENDING
hungry,en,PENDING
hunt,en,PENDING
hurry,en,PENDING
hurt,en,PENDING
