lemma,language_code,status
associated,en,PENDING
associatio,en,PENDING
assume,en,PENDING
at,en,PENDING
athlete,en,PENDING
atmosphere,en,PENDING
attach,en,PENDING
attack,en,PENDING
attempt,en,PENDING
attend,en,PENDING
"attention n., exclam.",en,PENDING
attitude,en,PENDING
attract,en,PENDING
attractio,en,PENDING
attractive,en,PENDING
audience,en,PENDING
august,en,PENDING
aunt,en,PENDING
author,en,PENDING
authority,en,PENDING
autum,en,PENDING
available,en,PENDING
average,en,PENDING
avoid,en,PENDING
award,en,PENDING
aware,en,PENDING
away,en,PENDING
awful,en,PENDING
b1,en,PENDING
b2,en,PENDING
ba,en,PENDING
baby,en,PENDING
back,en,PENDING
background,en,PENDING
backwards,en,PENDING
bacteria,en,PENDING
bad,en,PENDING
badly,en,PENDING
bag,en,PENDING
bake,en,PENDING
balance,en,PENDING
ball,en,PENDING
banana,en,PENDING
band,en,PENDING
bank,en,PENDING
bank money,en,PENDING
bank river,en,PENDING
bar,en,PENDING
barrier,en,PENDING
base,en,PENDING
baseball,en,PENDING
based,en,PENDING
basic,en,PENDING
basically,en,PENDING
basis,en,PENDING
basketball,en,PENDING
bath,en,PENDING
bathroom,en,PENDING
battery,en,PENDING
battle,en,PENDING
be,en,PENDING
bea,en,PENDING
beach,en,PENDING
bear,en,PENDING
bear animal,en,PENDING
bear deal with,en,PENDING
beat,en,PENDING
beautiful,en,PENDING
beauty,en,PENDING
because,en,PENDING
become,en,PENDING
bed,en,PENDING
bedroom,en,PENDING
bee,en,PENDING
beef,en,PENDING
beer,en,PENDING
before,en,PENDING
beg,en,PENDING
begi,en,PENDING
beginning,en,PENDING
behave,en,PENDING
behaviour,en,PENDING
behind,en,PENDING
being,en,PENDING
belief,en,PENDING
believe,en,PENDING
bell,en,PENDING
belong,en,PENDING
below,en,PENDING
belt,en,PENDING
bend,en,PENDING
benefit,en,PENDING
bent,en,PENDING
best,en,PENDING
bet,en,PENDING
better,en,PENDING
betwee,en,PENDING
beyond,en,PENDING
bi,en,PENDING
bicycle,en,PENDING
big,en,PENDING
bike,en,PENDING
bill,en,PENDING
billion number,en,PENDING
biology,en,PENDING
bird,en,PENDING
birth,en,PENDING
birthday,en,PENDING
biscuit,en,PENDING
bit,en,PENDING
bite,en,PENDING
bitter,en,PENDING
black,en,PENDING
blame,en,PENDING
blank,en,PENDING
blind,en,PENDING
block,en,PENDING
blog,en,PENDING
blonde,en,PENDING
blood,en,PENDING
blow,en,PENDING
blue,en,PENDING
board,en,PENDING
boat,en,PENDING
body,en,PENDING
boil,en,PENDING
bomb,en,PENDING
bond,en,PENDING
bone,en,PENDING
book,en,PENDING
boot,en,PENDING
bor,en,PENDING
border,en,PENDING
bored,en,PENDING
boring,en,PENDING
borrow,en,PENDING
boss,en,PENDING
both det.,en,PENDING
both pro,en,PENDING
bother,en,PENDING
bottle,en,PENDING
bottom,en,PENDING
bowl,en,PENDING
box,en,PENDING
boy,en,PENDING
boyfriend,en,PENDING
brai,en,PENDING
branch,en,PENDING
brand,en,PENDING
brave,en,PENDING
bread,en,PENDING
break,en,PENDING
breakfast,en,PENDING
breast,en,PENDING
breath,en,PENDING
breathe,en,PENDING
breathing,en,PENDING
bride,en,PENDING
bridge,en,PENDING
brief,en,PENDING
bright,en,PENDING
brilliant,en,PENDING
bring,en,PENDING
broad,en,PENDING
broadcast,en,PENDING
broke,en,PENDING
brother,en,PENDING
brow,en,PENDING
brush,en,PENDING
bubble,en,PENDING
budget,en,PENDING
build,en,PENDING
building,en,PENDING
bullet,en,PENDING
bunch,en,PENDING
bur,en,PENDING
bury,en,PENDING
bus,en,PENDING
bush,en,PENDING
business,en,PENDING
businessma,en,PENDING
busy,en,PENDING
but,en,PENDING
butter,en,PENDING
butto,en,PENDING
buy,en,PENDING
by,en,PENDING
bye exclam.,en,PENDING
cable,en,PENDING
cafe,en,PENDING
cake,en,PENDING
calculate,en,PENDING
call,en,PENDING
calm,en,PENDING
camera,en,PENDING
camp,en,PENDING
campaig,en,PENDING
camping,en,PENDING
campus,en,PENDING
can1 modal,en,PENDING
can2,en,PENDING
cancel,en,PENDING
cancer,en,PENDING
candidate,en,PENDING
cannot modal,en,PENDING
cap,en,PENDING
capable,en,PENDING
capacity,en,PENDING
capital,en,PENDING
captai,en,PENDING
capture,en,PENDING
car,en,PENDING
card,en,PENDING
care,en,PENDING
career,en,PENDING
careful,en,PENDING
carefully,en,PENDING
careless,en,PENDING
carpet,en,PENDING
carrot,en,PENDING
carry,en,PENDING
cartoo,en,PENDING
case,en,PENDING
cash,en,PENDING
cast,en,PENDING
castle,en,PENDING
cat,en,PENDING
catch,en,PENDING
category,en,PENDING
cause,en,PENDING
cd,en,PENDING
ceiling,en,PENDING
celebrate,en,PENDING
celebratio,en,PENDING
celebrity,en,PENDING
cell,en,PENDING
cent,en,PENDING
central,en,PENDING
centre,en,PENDING
century,en,PENDING
ceremony,en,PENDING
certai,en,PENDING
certainly,en,PENDING
chai,en,PENDING
chair,en,PENDING
chairma,en,PENDING
challenge,en,PENDING
champio,en,PENDING
chance,en,PENDING
change,en,PENDING
channel,en,PENDING
chapter,en,PENDING
character,en,PENDING
characteristic,en,PENDING
charge,en,PENDING
charity,en,PENDING
chart,en,PENDING
chat,en,PENDING
cheap,en,PENDING
cheat,en,PENDING
check,en,PENDING
cheerful,en,PENDING
cheese,en,PENDING
chef,en,PENDING
chemical,en,PENDING
chemistry,en,PENDING
chest,en,PENDING
chicke,en,PENDING
chief,en,PENDING
child,en,PENDING
childhood,en,PENDING
chip,en,PENDING
chocolate,en,PENDING
choice,en,PENDING
choose,en,PENDING
church,en,PENDING
cigarette,en,PENDING
cinema,en,PENDING
circle,en,PENDING
circumstance,en,PENDING
cite,en,PENDING
citize,en,PENDING
city,en,PENDING
civil,en,PENDING
claim,en,PENDING
class,en,PENDING
classic,en,PENDING
classical,en,PENDING
classroom,en,PENDING
clause,en,PENDING
clea,en,PENDING
clear,en,PENDING
clearly,en,PENDING
clever,en,PENDING
click,en,PENDING
client,en,PENDING
climate,en,PENDING
climb,en,PENDING
clock,en,PENDING
close1,en,PENDING
close2,en,PENDING
closed,en,PENDING
closely,en,PENDING
cloth,en,PENDING
clothes,en,PENDING
clothing,en,PENDING
cloud,en,PENDING
club,en,PENDING
clue,en,PENDING
coach,en,PENDING
coal,en,PENDING
coast,en,PENDING
coat,en,PENDING
code,en,PENDING
coffee,en,PENDING
coi,en,PENDING
cold,en,PENDING
collapse,en,PENDING
colleague,en,PENDING
collect,en,PENDING
collectio,en,PENDING
college,en,PENDING
colour,en,PENDING
coloured,en,PENDING
colum,en,PENDING
combinatio,en,PENDING
combine,en,PENDING
come,en,PENDING
comedy,en,PENDING
comfort,en,PENDING
comfortable,en,PENDING
command,en,PENDING
comment,en,PENDING
commercial,en,PENDING
commissio,en,PENDING
commit,en,PENDING
commitment,en,PENDING
committee,en,PENDING
commo,en,PENDING
commonly,en,PENDING
communicate,en,PENDING
communicatio,en,PENDING
community,en,PENDING
company,en,PENDING
compare,en,PENDING
compariso,en,PENDING
compete,en,PENDING
competitio,en,PENDING
competitive,en,PENDING
competitor,en,PENDING
complai,en,PENDING
complaint,en,PENDING
complete,en,PENDING
completely,en,PENDING
complex,en,PENDING
complicated,en,PENDING
component,en,PENDING
computer,en,PENDING
concentrate,en,PENDING
concentratio,en,PENDING
concept,en,PENDING
concer,en,PENDING
concerned,en,PENDING
concert,en,PENDING
conclude,en,PENDING
conclusio,en,PENDING
conditio,en,PENDING
conduct,en,PENDING
conference,en,PENDING
confidence,en,PENDING
confident,en,PENDING
confirm,en,PENDING
conflict,en,PENDING
confuse,en,PENDING
confused,en,PENDING
confusing,en,PENDING
connect,en,PENDING
connected,en,PENDING
connectio,en,PENDING
conscious,en,PENDING
consequence,en,PENDING
conservative,en,PENDING
consider,en,PENDING
consideratio,en,PENDING
consist,en,PENDING
consistent,en,PENDING
constant,en,PENDING
constantly,en,PENDING
construct,en,PENDING
constructio,en,PENDING
consume,en,PENDING
consumer,en,PENDING
contact,en,PENDING
contai,en,PENDING
container,en,PENDING
contemporary,en,PENDING
content1,en,PENDING
contest,en,PENDING
context,en,PENDING
continent,en,PENDING
continue,en,PENDING
continuous,en,PENDING
contract,en,PENDING
contrast,en,PENDING
contribute,en,PENDING
contributio,en,PENDING
control,en,PENDING
convenient,en,PENDING
conversatio,en,PENDING
convert,en,PENDING
convince,en,PENDING
convinced,en,PENDING
cook,en,PENDING
cooker,en,PENDING
cooking,en,PENDING
cool,en,PENDING
copy,en,PENDING
core,en,PENDING
corner,en,PENDING
corporate,en,PENDING
correct,en,PENDING
correctly,en,PENDING
cost,en,PENDING
costume,en,PENDING
cottage,en,PENDING
cotto,en,PENDING
could modal,en,PENDING
council,en,PENDING
count,en,PENDING
country,en,PENDING
countryside,en,PENDING
county,en,PENDING
couple,en,PENDING
courage,en,PENDING
course,en,PENDING
court,en,PENDING
cousi,en,PENDING
cover,en,PENDING
covered,en,PENDING
cow,en,PENDING
crash,en,PENDING
crazy,en,PENDING
cream,en,PENDING
create,en,PENDING
creatio,en,PENDING
creative,en,PENDING
creature,en,PENDING
credit,en,PENDING
crew,en,PENDING
crime,en,PENDING
criminal,en,PENDING
crisis,en,PENDING
criterio,en,PENDING
critic,en,PENDING
critical,en,PENDING
criticism,en,PENDING
criticize,en,PENDING
crop,en,PENDING
cross,en,PENDING
crowd,en,PENDING
crowded,en,PENDING
crucial,en,PENDING
cruel,en,PENDING
cry,en,PENDING
cultural,en,PENDING
culture,en,PENDING
cup,en,PENDING
cupboard,en,PENDING
cure,en,PENDING
curly,en,PENDING
currency,en,PENDING
current,en,PENDING
currently,en,PENDING
curtai,en,PENDING
curve,en,PENDING
curved,en,PENDING
custom,en,PENDING
customer,en,PENDING
cut,en,PENDING
cycle,en,PENDING
dad,en,PENDING
daily,en,PENDING
damage,en,PENDING
dance,en,PENDING
dancer,en,PENDING
dancing,en,PENDING
danger,en,PENDING
dangerous,en,PENDING
dark,en,PENDING
data,en,PENDING
date,en,PENDING
daughter,en,PENDING
day,en,PENDING
dead,en,PENDING
deal,en,PENDING
dear,en,PENDING
dear exclam.,en,PENDING
death,en,PENDING
debate,en,PENDING
debt,en,PENDING
decade,en,PENDING
december,en,PENDING
decent,en,PENDING
decide,en,PENDING
decisio,en,PENDING
declare,en,PENDING
decline,en,PENDING
decorate,en,PENDING
decoratio,en,PENDING
decrease,en,PENDING
deep,en,PENDING
deeply,en,PENDING
defeat,en,PENDING
defence,en,PENDING
defend,en,PENDING
define,en,PENDING
definite,en,PENDING
definitely,en,PENDING
definitio,en,PENDING
degree,en,PENDING
delay,en,PENDING
deliberate,en,PENDING
deliberately,en,PENDING
delicious,en,PENDING
delight,en,PENDING
delighted,en,PENDING
deliver,en,PENDING
delivery,en,PENDING
demand,en,PENDING
demonstrate,en,PENDING
dentist,en,PENDING
deny,en,PENDING
department,en,PENDING
departure,en,PENDING
depend,en,PENDING
depressed,en,PENDING
depressing,en,PENDING
depth,en,PENDING
describe,en,PENDING
descriptio,en,PENDING
desert,en,PENDING
deserve,en,PENDING
desig,en,PENDING
designer,en,PENDING
desire,en,PENDING
desk,en,PENDING
desperate,en,PENDING
despite,en,PENDING
destinatio,en,PENDING
destroy,en,PENDING
detail,en,PENDING
detailed,en,PENDING
detect,en,PENDING
detective,en,PENDING
determine,en,PENDING
determined,en,PENDING
develop,en,PENDING
development,en,PENDING
device,en,PENDING
diagram,en,PENDING
dialogue,en,PENDING
diamond,en,PENDING
diary,en,PENDING
dictionary,en,PENDING
die,en,PENDING
diet,en,PENDING
difference,en,PENDING
different,en,PENDING
differently,en,PENDING
difficult,en,PENDING
difficulty,en,PENDING
dig,en,PENDING
digital,en,PENDING
dinner,en,PENDING
direct,en,PENDING
directio,en,PENDING
directly,en,PENDING
director,en,PENDING
dirt,en,PENDING
dirty,en,PENDING
disadvantage,en,PENDING
disagree,en,PENDING
disappear,en,PENDING
disappointed,en,PENDING
disappointing,en,PENDING
disaster,en,PENDING
disc,en,PENDING
discipline,en,PENDING
discount,en,PENDING
discover,en,PENDING
discovery,en,PENDING
discuss,en,PENDING
discussio,en,PENDING
disease,en,PENDING
dish,en,PENDING
dishonest,en,PENDING
dislike,en,PENDING
dismiss,en,PENDING
display,en,PENDING
distance,en,PENDING
distribute,en,PENDING
distributio,en,PENDING
district,en,PENDING
divide,en,PENDING
divisio,en,PENDING
divorced,en,PENDING
do1,en,PENDING
doctor,en,PENDING
document,en,PENDING
documentary,en,PENDING
dog,en,PENDING
dollar,en,PENDING
domestic,en,PENDING
dominate,en,PENDING
donate,en,PENDING
door,en,PENDING
double,en,PENDING
"double adj., det., pro",en,PENDING
doubt,en,PENDING
dow,en,PENDING
download,en,PENDING
downstairs,en,PENDING
downwards,en,PENDING
"dozen n., det.",en,PENDING
draft,en,PENDING
drag,en,PENDING
drama,en,PENDING
dramatic,en,PENDING
draw,en,PENDING
drawing,en,PENDING
dream,en,PENDING
dress,en,PENDING
dressed,en,PENDING
drink,en,PENDING
drive,en,PENDING
driver,en,PENDING
driving,en,PENDING
drop,en,PENDING
drug,en,PENDING
drum,en,PENDING
drunk,en,PENDING
dry,en,PENDING
due,en,PENDING
during,en,PENDING
dust,en,PENDING
duty,en,PENDING
dvd,en,PENDING
each det.,en,PENDING
each pro,en,PENDING
ear,en,PENDING
early,en,PENDING
earth,en,PENDING
earthquake,en,PENDING
easily,en,PENDING
east,en,PENDING
easter,en,PENDING
easy,en,PENDING
eat,en,PENDING
economic,en,PENDING
economy,en,PENDING
edge,en,PENDING
edit,en,PENDING
editio,en,PENDING
editor,en,PENDING
educate,en,PENDING
educated,en,PENDING
educatio,en,PENDING
educational,en,PENDING
effect,en,PENDING
effective,en,PENDING
effectively,en,PENDING
efficient,en,PENDING
effort,en,PENDING
egg,en,PENDING
eight number,en,PENDING
eighteen number,en,PENDING
eighty number,en,PENDING
either det.,en,PENDING
either pro,en,PENDING
elderly,en,PENDING
elect,en,PENDING
electio,en,PENDING
electric,en,PENDING
electrical,en,PENDING
electricity,en,PENDING
electronic,en,PENDING
element,en,PENDING
elephant,en,PENDING
eleven number,en,PENDING
else,en,PENDING
elsewhere,en,PENDING
email,en,PENDING
embarrassed,en,PENDING
embarrassing,en,PENDING
emerge,en,PENDING
emergency,en,PENDING
emotio,en,PENDING
emotional,en,PENDING
emphasis,en,PENDING
emphasize,en,PENDING
employ,en,PENDING
employee,en,PENDING
employer,en,PENDING
employment,en,PENDING
empty,en,PENDING
enable,en,PENDING
encounter,en,PENDING
encourage,en,PENDING
end,en,PENDING
ending,en,PENDING
enemy,en,PENDING
energy,en,PENDING
engage,en,PENDING
engaged,en,PENDING
engine,en,PENDING
engineer,en,PENDING
engineering,en,PENDING
enhance,en,PENDING
enjoy,en,PENDING
enormous,en,PENDING
"enough det., pro",en,PENDING
enquiry,en,PENDING
ensure,en,PENDING
enter,en,PENDING
entertai,en,PENDING
entertainment,en,PENDING
enthusiasm,en,PENDING
enthusiastic,en,PENDING
entire,en,PENDING
entirely,en,PENDING
entrance,en,PENDING
entry,en,PENDING
environment,en,PENDING
environmental,en,PENDING
episode,en,PENDING
equal,en,PENDING
equally,en,PENDING
equipment,en,PENDING
error,en,PENDING
escape,en,PENDING
especially,en,PENDING
essay,en,PENDING
essential,en,PENDING
establish,en,PENDING
estate,en,PENDING
estimate,en,PENDING
ethical,en,PENDING
euro,en,PENDING
evaluate,en,PENDING
eve,en,PENDING
evening,en,PENDING
event,en,PENDING
eventually,en,PENDING
ever,en,PENDING
every det.,en,PENDING
everybody pro,en,PENDING
everyday,en,PENDING
everyone pro,en,PENDING
everything pro,en,PENDING
everywhere,en,PENDING
evidence,en,PENDING
evil,en,PENDING
exact,en,PENDING
exactly,en,PENDING
exam,en,PENDING
examinatio,en,PENDING
examine,en,PENDING
example,en,PENDING
excellent,en,PENDING
except,en,PENDING
exchange,en,PENDING
excited,en,PENDING
excitement,en,PENDING
exciting,en,PENDING
excuse,en,PENDING
executive,en,PENDING
exercise,en,PENDING
exhibitio,en,PENDING
exist,en,PENDING
existence,en,PENDING
expand,en,PENDING
expect,en,PENDING
expectatio,en,PENDING
expected,en,PENDING
expeditio,en,PENDING
expense,en,PENDING
expensive,en,PENDING
experience,en,PENDING
experienced,en,PENDING
experiment,en,PENDING
expert,en,PENDING
explai,en,PENDING
explanatio,en,PENDING
explode,en,PENDING
exploratio,en,PENDING
explore,en,PENDING
explosio,en,PENDING
export,en,PENDING
expose,en,PENDING
express,en,PENDING
expressio,en,PENDING
extend,en,PENDING
extent,en,PENDING
external,en,PENDING
extra,en,PENDING
extraordinary,en,PENDING
extreme,en,PENDING
extremely,en,PENDING
eye,en,PENDING
fa,en,PENDING
face,en,PENDING
facility,en,PENDING
fact,en,PENDING
factor,en,PENDING
factory,en,PENDING
fail,en,PENDING
failure,en,PENDING
fair,en,PENDING
fairly,en,PENDING
faith,en,PENDING
fall,en,PENDING
false,en,PENDING
familiar,en,PENDING
family,en,PENDING
famous,en,PENDING
fancy,en,PENDING
fantastic,en,PENDING
far,en,PENDING
farm,en,PENDING
farmer,en,PENDING
farming,en,PENDING
fascinating,en,PENDING
fashio,en,PENDING
fashionable,en,PENDING
fast,en,PENDING
faste,en,PENDING
fat,en,PENDING
father,en,PENDING
fault,en,PENDING
favour,en,PENDING
favourite,en,PENDING
fear,en,PENDING
feather,en,PENDING
feature,en,PENDING
february,en,PENDING
fee,en,PENDING
feed,en,PENDING
feedback,en,PENDING
feel,en,PENDING
feeling,en,PENDING
fellow,en,PENDING
female,en,PENDING
fence,en,PENDING
festival,en,PENDING
"few adj., pro",en,PENDING
few det. pro,en,PENDING
fictio,en,PENDING
field,en,PENDING
fifteen number,en,PENDING
fifth number,en,PENDING
fifty number,en,PENDING
fight,en,PENDING
fighting,en,PENDING
figure,en,PENDING
file,en,PENDING
fill,en,PENDING
film,en,PENDING
final,en,PENDING
finally,en,PENDING
finance,en,PENDING
financial,en,PENDING
find,en,PENDING
finding,en,PENDING
fine,en,PENDING
finger,en,PENDING
finish,en,PENDING
fire,en,PENDING
firm,en,PENDING
first,en,PENDING
first det.,en,PENDING
first number,en,PENDING
firstly,en,PENDING
fish,en,PENDING
fishing,en,PENDING
fit,en,PENDING
fitness,en,PENDING
five number,en,PENDING
fix,en,PENDING
fixed,en,PENDING
flag,en,PENDING
flame,en,PENDING
flash,en,PENDING
flat,en,PENDING
flexible,en,PENDING
flight,en,PENDING
float,en,PENDING
flood,en,PENDING
floor,en,PENDING
flour,en,PENDING
flow,en,PENDING
flower,en,PENDING
flu,en,PENDING
fly,en,PENDING
flying,en,PENDING
focus,en,PENDING
fold,en,PENDING
folding,en,PENDING
folk,en,PENDING
follow,en,PENDING
following,en,PENDING
food,en,PENDING
foot,en,PENDING
football,en,PENDING
for,en,PENDING
force,en,PENDING
foreig,en,PENDING
forest,en,PENDING
forever,en,PENDING
forget,en,PENDING
forgive,en,PENDING
fork,en,PENDING
form,en,PENDING
formal,en,PENDING
former,en,PENDING
fortunately,en,PENDING
fortune,en,PENDING
forty number,en,PENDING
forward,en,PENDING
found,en,PENDING
four number,en,PENDING
fourteen number,en,PENDING
fourth number,en,PENDING
frame,en,PENDING
free,en,PENDING
freedom,en,PENDING
freeze,en,PENDING
frequency,en,PENDING
frequently,en,PENDING
fresh,en,PENDING
friday,en,PENDING
fridge,en,PENDING
friend,en,PENDING
friendly,en,PENDING
friendship,en,PENDING
frighte,en,PENDING
frightened,en,PENDING
frightening,en,PENDING
frog,en,PENDING
from,en,PENDING
front,en,PENDING
froze,en,PENDING
fruit,en,PENDING
fry,en,PENDING
fu,en,PENDING
fuel,en,PENDING
full,en,PENDING
fully,en,PENDING
functio,en,PENDING
fund,en,PENDING
fundamental,en,PENDING
funding,en,PENDING
funny,en,PENDING
fur,en,PENDING
furniture,en,PENDING
further,en,PENDING
furthermore,en,PENDING
future,en,PENDING
gai,en,PENDING
gallery,en,PENDING
game,en,PENDING
gang,en,PENDING
gap,en,PENDING
garage,en,PENDING
garde,en,PENDING
gas,en,PENDING
gate,en,PENDING
gather,en,PENDING
general,en,PENDING
generally,en,PENDING
generate,en,PENDING
generatio,en,PENDING
generous,en,PENDING
genre,en,PENDING
gentle,en,PENDING
gentlema,en,PENDING
geography,en,PENDING
get,en,PENDING
ghost,en,PENDING
giant,en,PENDING
gift,en,PENDING
girl,en,PENDING
girlfriend,en,PENDING
give,en,PENDING
glad,en,PENDING
glass,en,PENDING
global,en,PENDING
glove,en,PENDING
go,en,PENDING
goal,en,PENDING
god,en,PENDING
gold,en,PENDING
golf,en,PENDING
good,en,PENDING
goodbye exclam.,en,PENDING
goods,en,PENDING
gover,en,PENDING
government,en,PENDING
grab,en,PENDING
grade,en,PENDING
gradually,en,PENDING
graduate,en,PENDING
grai,en,PENDING
grand,en,PENDING
grandfather,en,PENDING
grandmother,en,PENDING
grandparent,en,PENDING
grant,en,PENDING
grass,en,PENDING
grateful,en,PENDING
great,en,PENDING
gree,en,PENDING
greet,en,PENDING
grey,en,PENDING
ground,en,PENDING
group,en,PENDING
grow,en,PENDING
growth,en,PENDING
gu,en,PENDING
guarantee,en,PENDING
guard,en,PENDING
guess,en,PENDING
guest,en,PENDING
guide,en,PENDING
guilty,en,PENDING
guitar,en,PENDING
guy,en,PENDING
gym,en,PENDING
habit,en,PENDING
hair,en,PENDING
half,en,PENDING
"half n., det.",en,PENDING
"half n., pro",en,PENDING
hall,en,PENDING
hand,en,PENDING
handle,en,PENDING
hang,en,PENDING
happe,en,PENDING
happily,en,PENDING
happiness,en,PENDING
happy,en,PENDING
hard,en,PENDING
hardly,en,PENDING
harm,en,PENDING
harmful,en,PENDING
hat,en,PENDING
hate,en,PENDING
have,en,PENDING
have to modal,en,PENDING
he pro,en,PENDING
head,en,PENDING
headache,en,PENDING
headline,en,PENDING
health,en,PENDING
healthy,en,PENDING
hear,en,PENDING
hearing,en,PENDING
heart,en,PENDING
heat,en,PENDING
heating,en,PENDING
heave,en,PENDING
heavily,en,PENDING
heavy,en,PENDING
heel,en,PENDING
height,en,PENDING
helicopter,en,PENDING
hell,en,PENDING
hello exclam.,en,PENDING
help,en,PENDING
helpful,en,PENDING
"her pron., det.",en,PENDING
here,en,PENDING
hero,en,PENDING
hers pro,en,PENDING
herself pro,en,PENDING
hesitate,en,PENDING
hey exclam.,en,PENDING
hi exclam.,en,PENDING
hide,en,PENDING
high,en,PENDING
highlight,en,PENDING
highly,en,PENDING
hill,en,PENDING
him pro,en,PENDING
himself pro,en,PENDING
hire,en,PENDING
his det.,en,PENDING
his pro,en,PENDING
historic,en,PENDING
historical,en,PENDING
history,en,PENDING
hit,en,PENDING
hobby,en,PENDING
hockey,en,PENDING
hold,en,PENDING
hole,en,PENDING
holiday,en,PENDING
hollow,en,PENDING
holy,en,PENDING
home,en,PENDING
homework,en,PENDING
honest,en,PENDING
honour,en,PENDING
hope,en,PENDING
horrible,en,PENDING
horror,en,PENDING
horse,en,PENDING
hospital,en,PENDING
host,en,PENDING
hot,en,PENDING
hotel,en,PENDING
hour,en,PENDING
house,en,PENDING
household,en,PENDING
housing,en,PENDING
how,en,PENDING
however,en,PENDING
huge,en,PENDING
huma,en,PENDING
humorous,en,PENDING
humour,en,PENDING
hundred number,en,PENDING
hungry,en,PENDING
hunt,en,PENDING
hunting,en,PENDING
hurricane,en,PENDING
hurry,en,PENDING
hurt,en,PENDING
husband,en,PENDING
i,en,PENDING
i pro,en,PENDING
ice,en,PENDING
ice cream,en,PENDING
idea,en,PENDING
ideal,en,PENDING
identify,en,PENDING
identity,en,PENDING
if,en,PENDING
ignore,en,PENDING
ill,en,PENDING
illegal,en,PENDING
illness,en,PENDING
illustrate,en,PENDING
illustratio,en,PENDING
image,en,PENDING
