lemma,language_code,status
city,en,PENDING
civil,en,PENDING
claim,en,PENDING
class,en,PENDING
classic,en,PENDING
classical,en,PENDING
classroom,en,PENDING
clea,en,PENDING
cleaner,en,PENDING
clear,en,PENDING
clearly,en,PENDING
clerk,en,PENDING
clever,en,PENDING
click,en,PENDING
client,en,PENDING
climate,en,PENDING
climb,en,PENDING
clock,en,PENDING
close,en,PENDING
closed,en,PENDING
closely,en,PENDING
closet,en,PENDING
cloth,en,PENDING
clothes,en,PENDING
cloud,en,PENDING
club,en,PENDING
clue,en,PENDING
coach,en,PENDING
coal,en,PENDING
coast,en,PENDING
coat,en,PENDING
code,en,PENDING
coffee,en,PENDING
coi,en,PENDING
cold,en,PENDING
collapse,en,PENDING
collar,en,PENDING
colleague,en,PENDING
collect,en,PENDING
collectio,en,PENDING
college,en,PENDING
colour,en,PENDING
colum,en,PENDING
combinatio,en,PENDING
combine,en,PENDING
come,en,PENDING
comfort,en,PENDING
comfortable,en,PENDING
command,en,PENDING
comment,en,PENDING
commercial,en,PENDING
commissio,en,PENDING
commit,en,PENDING
commitment,en,PENDING
committee,en,PENDING
commo,en,PENDING
communicate,en,PENDING
communicatio,en,PENDING
communication 3000 in red accompanied by,en,PENDING
communication skills in english.,en,PENDING
community,en,PENDING
company,en,PENDING
compare,en,PENDING
compariso,en,PENDING
compete,en,PENDING
competitio,en,PENDING
competitive,en,PENDING
complai,en,PENDING
complaint,en,PENDING
complete,en,PENDING
completely,en,PENDING
complex,en,PENDING
complicated,en,PENDING
component,en,PENDING
comprehensive,en,PENDING
comprise,en,PENDING
computer,en,PENDING
concentrate,en,PENDING
concentratio,en,PENDING
concept,en,PENDING
concer,en,PENDING
concerned,en,PENDING
concerning,en,PENDING
concert,en,PENDING
conclude,en,PENDING
conclusio,en,PENDING
conditio,en,PENDING
conduct,en,PENDING
conference,en,PENDING
confidence,en,PENDING
confident,en,PENDING
confine,en,PENDING
confirm,en,PENDING
conflict,en,PENDING
confused,en,PENDING
confusing,en,PENDING
confusio,en,PENDING
congratulatio,en,PENDING
connect,en,PENDING
connectio,en,PENDING
conscious,en,PENDING
consciousness,en,PENDING
consent,en,PENDING
consequence,en,PENDING
consider,en,PENDING
considerable,en,PENDING
considerably,en,PENDING
consideratio,en,PENDING
consist,en,PENDING
consistent,en,PENDING
constant,en,PENDING
constantly,en,PENDING
constitute,en,PENDING
construct,en,PENDING
constructio,en,PENDING
consult,en,PENDING
consumer,en,PENDING
consumptio,en,PENDING
contact,en,PENDING
contai,en,PENDING
contemporary,en,PENDING
content,en,PENDING
contest,en,PENDING
context,en,PENDING
continue,en,PENDING
continuous,en,PENDING
contract,en,PENDING
contrast,en,PENDING
contribute,en,PENDING
contributio,en,PENDING
control,en,PENDING
convenient,en,PENDING
conventio,en,PENDING
conventional,en,PENDING
conversatio,en,PENDING
convert,en,PENDING
convictio,en,PENDING
convince,en,PENDING
cook,en,PENDING
cooker,en,PENDING
cookie,en,PENDING
cool,en,PENDING
cooperatio,en,PENDING
cope,en,PENDING
copy,en,PENDING
cor,en,PENDING
core,en,PENDING
corner,en,PENDING
corpuses or databases of authentic english,en,PENDING
correct,en,PENDING
corridor,en,PENDING
cost,en,PENDING
cottage,en,PENDING
cotto,en,PENDING
could modal,en,PENDING
council,en,PENDING
count,en,PENDING
counter,en,PENDING
country,en,PENDING
countryside,en,PENDING
county,en,PENDING
couple,en,PENDING
courage,en,PENDING
course,en,PENDING
court,en,PENDING
cousi,en,PENDING
cover,en,PENDING
cow,en,PENDING
crack,en,PENDING
craft,en,PENDING
crash,en,PENDING
crazy,en,PENDING
create,en,PENDING
creatio,en,PENDING
creative,en,PENDING
creature,en,PENDING
credit,en,PENDING
credit card,en,PENDING
crew,en,PENDING
crime,en,PENDING
criminal,en,PENDING
crisis,en,PENDING
criterio,en,PENDING
critic,en,PENDING
critical,en,PENDING
criticism,en,PENDING
criticize,en,PENDING
crop,en,PENDING
cross,en,PENDING
crow,en,PENDING
crowd,en,PENDING
crucial,en,PENDING
cruel,en,PENDING
cry,en,PENDING
cultural,en,PENDING
culture,en,PENDING
cup,en,PENDING
cupboard,en,PENDING
curious,en,PENDING
currency,en,PENDING
current,en,PENDING
currently,en,PENDING
curtai,en,PENDING
curve,en,PENDING
cushio,en,PENDING
custom,en,PENDING
customer,en,PENDING
cut,en,PENDING
cute,en,PENDING
cycle,en,PENDING
dad,en,PENDING
daddy,en,PENDING
daft,en,PENDING
daily,en,PENDING
damage,en,PENDING
dance,en,PENDING
danger,en,PENDING
dangerous,en,PENDING
dare,en,PENDING
dark,en,PENDING
darkness,en,PENDING
darling,en,PENDING
data,en,PENDING
database,en,PENDING
date,en,PENDING
daughter,en,PENDING
day,en,PENDING
dead,en,PENDING
deaf,en,PENDING
deal,en,PENDING
dealer,en,PENDING
dear,en,PENDING
death,en,PENDING
debate,en,PENDING
debt,en,PENDING
decade,en,PENDING
decent,en,PENDING
decide,en,PENDING
decisio,en,PENDING
declare,en,PENDING
decline,en,PENDING
deep,en,PENDING
deeply,en,PENDING
defeat,en,PENDING
defence,en,PENDING
defend,en,PENDING
define,en,PENDING
definite,en,PENDING
definitely,en,PENDING
definitio,en,PENDING
degree,en,PENDING
delay,en,PENDING
deliberately,en,PENDING
deliver,en,PENDING
delivery,en,PENDING
demand,en,PENDING
democracy,en,PENDING
democratic,en,PENDING
demonstrate,en,PENDING
demonstratio,en,PENDING
dentist,en,PENDING
deny,en,PENDING
department,en,PENDING
departure,en,PENDING
depend,en,PENDING
dependent,en,PENDING
deposit,en,PENDING
depressio,en,PENDING
depth,en,PENDING
derive,en,PENDING
describe,en,PENDING
descriptio,en,PENDING
desert,en,PENDING
deserve,en,PENDING
desig,en,PENDING
designer,en,PENDING
desire,en,PENDING
desk,en,PENDING
desperate,en,PENDING
despite,en,PENDING
destroy,en,PENDING
destructio,en,PENDING
detail,en,PENDING
detailed,en,PENDING
detect,en,PENDING
determinatio,en,PENDING
determine,en,PENDING
determined,en,PENDING
develop,en,PENDING
development,en,PENDING
device,en,PENDING
devil,en,PENDING
diagram,en,PENDING
diamond,en,PENDING
diary,en,PENDING
dictionary of contemporary english marks all,en,PENDING
die,en,PENDING
diet,en,PENDING
differ,en,PENDING
difference,en,PENDING
different,en,PENDING
"different grammatical patterns, and numerous",en,PENDING
difficult,en,PENDING
difficulty,en,PENDING
dig,en,PENDING
dimensio,en,PENDING
dinner,en,PENDING
direct,en,PENDING
directio,en,PENDING
directly,en,PENDING
director,en,PENDING
directory,en,PENDING
dirt,en,PENDING
dirty,en,PENDING
disabled,en,PENDING
disagree,en,PENDING
disappear,en,PENDING
disappoint,en,PENDING
disappointed,en,PENDING
disaster,en,PENDING
disc,en,PENDING
discipline,en,PENDING
discount,en,PENDING
discover,en,PENDING
discovery,en,PENDING
discuss,en,PENDING
discussio,en,PENDING
disease,en,PENDING
disgusting,en,PENDING
dish,en,PENDING
disk,en,PENDING
dismiss,en,PENDING
display,en,PENDING
dispute,en,PENDING
distance,en,PENDING
distant,en,PENDING
distinct,en,PENDING
distinctio,en,PENDING
distinguish,en,PENDING
distribute,en,PENDING
distributio,en,PENDING
district,en,PENDING
disturb,en,PENDING
divide,en,PENDING
divisio,en,PENDING
divorce,en,PENDING
do,en,PENDING
doctor,en,PENDING
document,en,PENDING
dog,en,PENDING
dollar,en,PENDING
domestic,en,PENDING
dominant,en,PENDING
dominate,en,PENDING
door,en,PENDING
dot,en,PENDING
double,en,PENDING
doubt,en,PENDING
dow,en,PENDING
downstairs,en,PENDING
downtow,en,PENDING
dozen number,en,PENDING
draft,en,PENDING
drag,en,PENDING
drama,en,PENDING
dramatic,en,PENDING
draw,en,PENDING
drawer,en,PENDING
drawing,en,PENDING
dream,en,PENDING
dress,en,PENDING
drink,en,PENDING
drive,en,PENDING
driver,en,PENDING
drop,en,PENDING
drug,en,PENDING
drunk,en,PENDING
dry,en,PENDING
duck,en,PENDING
dude,en,PENDING
due,en,PENDING
dull,en,PENDING
dumb,en,PENDING
dump,en,PENDING
during,en,PENDING
dust,en,PENDING
duty,en,PENDING
dvd,en,PENDING
each,en,PENDING
each other,en,PENDING
ear,en,PENDING
early,en,PENDING
earth,en,PENDING
ease,en,PENDING
easily,en,PENDING
east,en,PENDING
easter,en,PENDING
easy,en,PENDING
eat,en,PENDING
economic,en,PENDING
economics,en,PENDING
economy,en,PENDING
edge,en,PENDING
editio,en,PENDING
editor,en,PENDING
educatio,en,PENDING
educational,en,PENDING
effect,en,PENDING
effective,en,PENDING
effectively,en,PENDING
efficiency,en,PENDING
efficient,en,PENDING
effort,en,PENDING
egg,en,PENDING
either,en,PENDING
elderly,en,PENDING
elect,en,PENDING
electio,en,PENDING
electric,en,PENDING
electrical,en,PENDING
electricity,en,PENDING
electronic,en,PENDING
element,en,PENDING
elevator,en,PENDING
else,en,PENDING
elsewhere,en,PENDING
email,en,PENDING
embarrassed,en,PENDING
emerge,en,PENDING
emergency,en,PENDING
emeritus professor of english language,en,PENDING
emotio,en,PENDING
emotional,en,PENDING
emphasis,en,PENDING
emphasize,en,PENDING
empire,en,PENDING
employ,en,PENDING
employee,en,PENDING
employer,en,PENDING
employment,en,PENDING
empty,en,PENDING
enable,en,PENDING
encounter,en,PENDING
encourage,en,PENDING
encouraging,en,PENDING
end,en,PENDING
enemy,en,PENDING
energy,en,PENDING
engage,en,PENDING
engine,en,PENDING
engineer,en,PENDING
engineering,en,PENDING
"english because according to corpus analysis,",en,PENDING
"english) or bre , humorous,",en,PENDING
"english) or bre british english, humorous,",en,PENDING
english. note that is has no marker for writte,en,PENDING
enhance,en,PENDING
enjoy,en,PENDING
enjoyable,en,PENDING
enormous,en,PENDING
enough,en,PENDING
enquiry,en,PENDING
ensure,en,PENDING
enter,en,PENDING
enterprise,en,PENDING
entertainment,en,PENDING
enthusiasm,en,PENDING
enthusiastic,en,PENDING
entire,en,PENDING
entirely,en,PENDING
entitle,en,PENDING
entrance,en,PENDING
entry,en,PENDING
envelope,en,PENDING
environment,en,PENDING
environmental,en,PENDING
equal,en,PENDING
equally,en,PENDING
equipment,en,PENDING
equivalent,en,PENDING
era,en,PENDING
error,en,PENDING
escape,en,PENDING
especially,en,PENDING
essay,en,PENDING
essential,en,PENDING
essentially,en,PENDING
establish,en,PENDING
establishment,en,PENDING
estate,en,PENDING
estimate,en,PENDING
ethnic,en,PENDING
eve,en,PENDING
evening,en,PENDING
event,en,PENDING
eventually,en,PENDING
ever,en,PENDING
every,en,PENDING
everybody,en,PENDING
everyone,en,PENDING
everything,en,PENDING
everywhere,en,PENDING
evidence,en,PENDING
evil,en,PENDING
exact,en,PENDING
exactly,en,PENDING
exam,en,PENDING
examinatio,en,PENDING
examine,en,PENDING
example,en,PENDING
"example formal or informal, ame (america",en,PENDING
excellent,en,PENDING
except,en,PENDING
exceptio,en,PENDING
exchange,en,PENDING
excitement,en,PENDING
exciting,en,PENDING
exclude,en,PENDING
excuse,en,PENDING
executive,en,PENDING
exercise,en,PENDING
exhibitio,en,PENDING
exist,en,PENDING
existence,en,PENDING
existing,en,PENDING
exit,en,PENDING
expand,en,PENDING
expansio,en,PENDING
expect,en,PENDING
expectatio,en,PENDING
expenditure,en,PENDING
expense,en,PENDING
expensive,en,PENDING
experience,en,PENDING
experienced,en,PENDING
experiment,en,PENDING
experimental,en,PENDING
expert,en,PENDING
explai,en,PENDING
explanatio,en,PENDING
explore,en,PENDING
explosio,en,PENDING
export,en,PENDING
expose,en,PENDING
express,en,PENDING
expressio,en,PENDING
extend,en,PENDING
extensio,en,PENDING
extensive,en,PENDING
extent,en,PENDING
external,en,PENDING
extra,en,PENDING
extraordinary,en,PENDING
extreme,en,PENDING
extremely,en,PENDING
eye,en,PENDING
fa,en,PENDING
face,en,PENDING
facility,en,PENDING
fact,en,PENDING
factor,en,PENDING
factory,en,PENDING
fail,en,PENDING
failure,en,PENDING
fair,en,PENDING
fairly,en,PENDING
faith,en,PENDING
fall,en,PENDING
false,en,PENDING
familiar,en,PENDING
family,en,PENDING
famous,en,PENDING
fancy,en,PENDING
fantastic,en,PENDING
far,en,PENDING
farm,en,PENDING
farmer,en,PENDING
fascinating,en,PENDING
fashio,en,PENDING
fast,en,PENDING
fat,en,PENDING
father,en,PENDING
fault,en,PENDING
favour,en,PENDING
favourite,en,PENDING
fear,en,PENDING
feature,en,PENDING
federal,en,PENDING
fee,en,PENDING
feed,en,PENDING
feedback,en,PENDING
feel,en,PENDING
feeling,en,PENDING
fellow,en,PENDING
female,en,PENDING
fence,en,PENDING
festival,en,PENDING
fetch,en,PENDING
few,en,PENDING
field,en,PENDING
fight,en,PENDING
figure,en,PENDING
file,en,PENDING
fill,en,PENDING
film,en,PENDING
filthy,en,PENDING
final,en,PENDING
finally,en,PENDING
finance,en,PENDING
financial,en,PENDING
find,en,PENDING
finding,en,PENDING
fine,en,PENDING
finger,en,PENDING
finish,en,PENDING
fire,en,PENDING
firm,en,PENDING
first,en,PENDING
firstly,en,PENDING
fish,en,PENDING
fishing,en,PENDING
fit,en,PENDING
fix,en,PENDING
fixed,en,PENDING
flash,en,PENDING
flat,en,PENDING
flavour,en,PENDING
flesh,en,PENDING
flight,en,PENDING
flood,en,PENDING
floor,en,PENDING
flow,en,PENDING
flower,en,PENDING
fly,en,PENDING
focus,en,PENDING
fold,en,PENDING
folk,en,PENDING
follow,en,PENDING
following,en,PENDING
food,en,PENDING
foot,en,PENDING
football,en,PENDING
for,en,PENDING
force,en,PENDING
foreig,en,PENDING
forest,en,PENDING
forever,en,PENDING
forget,en,PENDING
forgive,en,PENDING
fork,en,PENDING
form,en,PENDING
formal,en,PENDING
formally,en,PENDING
formatio,en,PENDING
former,en,PENDING
formula,en,PENDING
forth,en,PENDING
fortnight,en,PENDING
fortunate,en,PENDING
fortune,en,PENDING
forward,en,PENDING
foundatio,en,PENDING
frame,en,PENDING
frankly,en,PENDING
free,en,PENDING
freedom,en,PENDING
freeway,en,PENDING
freeze,en,PENDING
freezer,en,PENDING
frequent,en,PENDING
"frequent words in spoken english. nowadays,",en,PENDING
"frequent words in written english, and s1 ,",en,PENDING
frequently,en,PENDING
fresh,en,PENDING
fridge,en,PENDING
friend,en,PENDING
friendly,en,PENDING
friendship,en,PENDING
frightened,en,PENDING
from,en,PENDING
from this is that in speaking (for instance whe,en,PENDING
front,en,PENDING
fruit,en,PENDING
fry,en,PENDING
fu,en,PENDING
fuel,en,PENDING
fulfil,en,PENDING
full,en,PENDING
fully,en,PENDING
functio,en,PENDING
fund,en,PENDING
fundamental,en,PENDING
funeral,en,PENDING
funny,en,PENDING
furniture,en,PENDING
further,en,PENDING
fuss,en,PENDING
future,en,PENDING
gai,en,PENDING
gallery,en,PENDING
game,en,PENDING
gang,en,PENDING
gap,en,PENDING
garage,en,PENDING
garbage,en,PENDING
garde,en,PENDING
garlic,en,PENDING
gas,en,PENDING
gasoline,en,PENDING
gate,en,PENDING
gather,en,PENDING
gay,en,PENDING
gear,en,PENDING
gene,en,PENDING
general,en,PENDING
generally,en,PENDING
generate,en,PENDING
generatio,en,PENDING
generous,en,PENDING
gentle,en,PENDING
gentlema,en,PENDING
gently,en,PENDING
genuine,en,PENDING
get,en,PENDING
giant,en,PENDING
gift,en,PENDING
girl,en,PENDING
girlfriend,en,PENDING
give,en,PENDING
glad,en,PENDING
glance,en,PENDING
glass,en,PENDING
global,en,PENDING
glove,en,PENDING
go,en,PENDING
goal,en,PENDING
god,en,PENDING
gold,en,PENDING
golde,en,PENDING
golf,en,PENDING
good,en,PENDING
good morning,en,PENDING
good night,en,PENDING
goodbye,en,PENDING
goodness,en,PENDING
goods,en,PENDING
gorgeous,en,PENDING
gosh,en,PENDING
gover,en,PENDING
government,en,PENDING
governor,en,PENDING
grab,en,PENDING
grade,en,PENDING
gradually,en,PENDING
gram,en,PENDING
grammar,en,PENDING
grammatical patterns and collocations of,en,PENDING
grand,en,PENDING
grandad,en,PENDING
grandfather,en,PENDING
grandma,en,PENDING
grandmother,en,PENDING
grandpa,en,PENDING
granny,en,PENDING
grant,en,PENDING
graph,en,PENDING
grass,en,PENDING
grateful,en,PENDING
great,en,PENDING
greatly,en,PENDING
gree,en,PENDING
grey,en,PENDING
grocery,en,PENDING
gross,en,PENDING
ground,en,PENDING
group,en,PENDING
grow,en,PENDING
growth,en,PENDING
gu,en,PENDING
guarantee,en,PENDING
guard,en,PENDING
guess,en,PENDING
guest,en,PENDING
guidance,en,PENDING
guide,en,PENDING
guilty,en,PENDING
guitar,en,PENDING
guy,en,PENDING
habit,en,PENDING
hair,en,PENDING
half,en,PENDING
"half predeterminer, pron,",en,PENDING
