lemma,language_code,status
in tur,en,PENDING
increase in the number of,en,PENDING
indicate that,en,PENDING
indicates that,en,PENDING
involved i,en,PENDING
is a function of,en,PENDING
is a good example of,en,PENDING
is a measure of,en,PENDING
is a result of,en,PENDING
is an example of,en,PENDING
is associated with,en,PENDING
is based o,en,PENDING
is consistent with,en,PENDING
is defined as,en,PENDING
is due to,en,PENDING
is equal to,en,PENDING
is likely to be,en,PENDING
is likely to,en,PENDING
is more likely to be,en,PENDING
is more likely to,en,PENDING
is not the same as,en,PENDING
is not the same thing as,en,PENDING
is not to say that,en,PENDING
is not to suggest that,en,PENDING
is often referred to as,en,PENDING
is referred to as,en,PENDING
is related to,en,PENDING
is shown i,en,PENDING
is the most common cause of,en,PENDING
is the result of,en,PENDING
it can be argued that,en,PENDING
it can be seen that,en,PENDING
it can be shown that,en,PENDING
it could be argued that,en,PENDING
it has been argued that,en,PENDING
it has been shown that,en,PENDING
it has been suggested that,en,PENDING
it is clear that,en,PENDING
it is difficult to see how,en,PENDING
it is difficult to see,en,PENDING
it is difficult to,en,PENDING
it is easy to see that,en,PENDING
it is fair to say that,en,PENDING
it is for this reason that,en,PENDING
it is important to note that,en,PENDING
it is important to realize that,en,PENDING
it is important to recognize be aware of,en,PENDING
it is important to remember that,en,PENDING
it is important to understand,en,PENDING
it is important to,en,PENDING
it is important,en,PENDING
it is impossible to,en,PENDING
it is interesting to note that,en,PENDING
it is likely that,en,PENDING
it is necessary to,en,PENDING
it is not clear,en,PENDING
it is not possible that,en,PENDING
it is not possible to,en,PENDING
it is not surprising that,en,PENDING
it is possible that,en,PENDING
it is possible to,en,PENDING
it is reasonable to assume that,en,PENDING
it is useful to,en,PENDING
it is worth noting that,en,PENDING
it may be possible to,en,PENDING
it may be,en,PENDING
it should be noted that,en,PENDING
kinds of,en,PENDING
lead to,en,PENDING
leads to,en,PENDING
less likely to,en,PENDING
less,en,PENDING
lies at the heart of,en,PENDING
linked to,en,PENDING
lower tha,en,PENDING
may be due to,en,PENDING
may lead to,en,PENDING
more or less,en,PENDING
more,en,PENDING
need to be taken into account,en,PENDING
not necessarily,en,PENDING
not only but also,en,PENDING
note that,en,PENDING
observed i,en,PENDING
of the total,en,PENDING
of this chapter,en,PENDING
of this study,en,PENDING
often referred to as,en,PENDING
on the basis of,en,PENDING
on the basis that,en,PENDING
on the one hand,en,PENDING
on the other hand,en,PENDING
on the part of,en,PENDING
one of the most important,en,PENDING
one or more of,en,PENDING
our understanding of,en,PENDING
over a period of time,en,PENDING
over time,en,PENDING
play a key role i,en,PENDING
play a role i,en,PENDING
play an important role in,en,PENDING
play an important role,en,PENDING
plays an important role in,en,PENDING
plays an important role,en,PENDING
prior to,en,PENDING
rather tha,en,PENDING
reading under the directorship of hilary nesi and paul thompson. corpus development of base was assisted by,en,PENDING
reasons for,en,PENDING
reduction in the number of,en,PENDING
refer to,en,PENDING
referred to as,en,PENDING
refers to,en,PENDING
regarded as,en,PENDING
related to,en,PENDING
relating to,en,PENDING
relative to,en,PENDING
relevant to,en,PENDING
research o,en,PENDING
responsible for,en,PENDING
result i,en,PENDING
results i,en,PENDING
see also,en,PENDING
seems to be,en,PENDING
should to be taken into account,en,PENDING
show that,en,PENDING
shows that,en,PENDING
similar to that of,en,PENDING
similar to,en,PENDING
so as to,en,PENDING
so that,en,PENDING
subject to,en,PENDING
such as,en,PENDING
such that,en,PENDING
support for,en,PENDING
take into account,en,PENDING
tend to be,en,PENDING
tend to,en,PENDING
tends to be,en,PENDING
the ability of,en,PENDING
the ability to,en,PENDING
the above,en,PENDING
the advantages and disadvantages of,en,PENDING
the aim of this chapter,en,PENDING
the aim of this study,en,PENDING
the amount of,en,PENDING
the analysis of,en,PENDING
the application of,en,PENDING
the assumption that,en,PENDING
the availability of,en,PENDING
the basis of,en,PENDING
the benefits of,en,PENDING
the cause of,en,PENDING
the causes of,en,PENDING
the concept of,en,PENDING
the consequences of,en,PENDING
the content of,en,PENDING
the corresponding,en,PENDING
the creation of,en,PENDING
the definition of,en,PENDING
the degree of,en,PENDING
the degree to which,en,PENDING
the development of,en,PENDING
the difference betwee,en,PENDING
the distribution of,en,PENDING
the effect o,en,PENDING
the effect of,en,PENDING
the effectiveness of,en,PENDING
the effects o,en,PENDING
the effects of,en,PENDING
the emergence of,en,PENDING
the evolution of,en,PENDING
the existence of,en,PENDING
the extent of,en,PENDING
the extent to which,en,PENDING
the fact that,en,PENDING
the fiction subcorpus of the oxford english corpus  the spoken element of the british national corpus bnc,en,PENDING
the fiction subcorpus of the oxford english corpus  the spoken element of the british national corpus,en,PENDING
the fiction subcorpus of the oxford english corpus oec the spoken element of the british national corpus bnc,en,PENDING
the fiction subcorpus of the oxford english corpus oec the spoken element of the british national corpus,en,PENDING
the following,en,PENDING
the form of,en,PENDING
the formation of,en,PENDING
the former,en,PENDING
the frequency of,en,PENDING
the growth of,en,PENDING
the idea of,en,PENDING
the idea that,en,PENDING
the impact of,en,PENDING
the implementation of,en,PENDING
the importance of,en,PENDING
the increase i,en,PENDING
the influence of,en,PENDING
the introduction of,en,PENDING
the issue of,en,PENDING
the lack of,en,PENDING
the latter,en,PENDING
the level of,en,PENDING
the likelihood of,en,PENDING
the majority of,en,PENDING
the manner in which,en,PENDING
the meaning of,en,PENDING
the most commo,en,PENDING
the most important,en,PENDING
the nature of,en,PENDING
the need for,en,PENDING
the need to,en,PENDING
the notion of,en,PENDING
the number of,en,PENDING
the other end of the spectrum,en,PENDING
the percentage of,en,PENDING
the performance of,en,PENDING
the possibility of,en,PENDING
the potential for,en,PENDING
the presence or absence of,en,PENDING
the prevalence of,en,PENDING
the principle of,en,PENDING
the probability of,en,PENDING
the problem of,en,PENDING
the proportion of,en,PENDING
the purpose of this chapter,en,PENDING
the purpose of this study,en,PENDING
the purposes of,en,PENDING
the quality of,en,PENDING
the question of whether or not,en,PENDING
the question of,en,PENDING
the range of,en,PENDING
the rate of,en,PENDING
the ratio of,en,PENDING
the reason for this is that,en,PENDING
the reduction i,en,PENDING
the relationship betwee,en,PENDING
the rise of,en,PENDING
the risk of,en,PENDING
the role of,en,PENDING
the significance of,en,PENDING
the size of,en,PENDING
the study of,en,PENDING
the total number of,en,PENDING
the type of,en,PENDING
the use of,en,PENDING
the value of,en,PENDING
the values of,en,PENDING
the vast majority of,en,PENDING
the view that,en,PENDING
the way in which,en,PENDING
the ways in which,en,PENDING
the wide range of,en,PENDING
the work of,en,PENDING
there are a number of,en,PENDING
there is a need for,en,PENDING
there is a need to,en,PENDING
there is no doubt that,en,PENDING
there is no reason to,en,PENDING
this does not mean that,en,PENDING
this is not the case,en,PENDING
this is not to say that,en,PENDING
this is not to suggest that,en,PENDING
this is the case,en,PENDING
this list gives around 370 important phrases for academic writing grouped into 1 5 functional areas,en,PENDING
this means that,en,PENDING
to a greater or lesser extent,en,PENDING
to account for,en,PENDING
to be aware of,en,PENDING
to ensure that,en,PENDING
to note that,en,PENDING
to suggest that,en,PENDING
to take account of,en,PENDING
to take into account,en,PENDING
to the extent that,en,PENDING
to to be taken into account,en,PENDING
variation i,en,PENDING
was been found to be,en,PENDING
were more likely to be,en,PENDING
were more likely to,en,PENDING
whether or not,en,PENDING
while at the same time,en,PENDING
will be discussed in more detail,en,PENDING
with regard to,en,PENDING
with respect to,en,PENDING
with the exception of,en,PENDING
with the use of,en,PENDING
within the context of,en,PENDING
written phrases,en,PENDING
