lemma,language_code,status
after her sons death she lost her faith in god,en,PENDING
after his death she fel life had lost all meaning,en,PENDING
after hiswifedied he turned todrink,en,PENDING
after hours of negotiation workers and management reached a compromise,en,PENDING
after it has happened,en,PENDING
after leaving school mike went into thearmy,en,PENDING
after many years his scientific work emerged from obscurity,en,PENDING
after months of negotiations they have reached an uneasy compromise,en,PENDING
after much dlscussion she offered compromise,en,PENDING
after much hesitation they decided to leave,en,PENDING
after six months the business really took off,en,PENDING
after so many years of marriage were planning asecond honeymoon,en,PENDING
after the accident he lost all feeling in his legs,en,PENDING
after the accident he suffered violentmood swings,en,PENDING
after the ambulance drove off the crowddispersed,en,PENDING
after the aperation she was taken to the recovery room,en,PENDING
after the bomb an uneasycalm settled on thecits,en,PENDING
after the bomb my nerves were on edge,en,PENDING
after the initial surprise igot to liketheplace,en,PENDING
after the meal i could feel lethargy overtaking me,en,PENDING
after the usual preliminaries the meeting began,en,PENDING
after three weeks under siege they surrendered completely,en,PENDING
after tuwo cold months thecoal shortage was beginning to bite,en,PENDING
after twenty minutes i started to get worried,en,PENDING
after twenty years all the familiar landmarks had disappeared,en,PENDING
after week she hod rezained her appetite,en,PENDING
after,en,PENDING
aftermath,en,PENDING
afternoon tea is served on the terrace,en,PENDING
afternoon,en,PENDING
afterwards,en,PENDING
again and again,en,PENDING
again,en,PENDING
against a background of impending famine heavy fighting took place,en,PENDING
against all the odds frederick itwas ultimately victorious,en,PENDING
against before after someone has persnaded clear out,en,PENDING
against it 26 bad experience is caused by something else,en,PENDING
against something 16 idea,en,PENDING
against your better judgement,en,PENDING
against your better,en,PENDING
against,en,PENDING
againstall expectations she was enjoying herself,en,PENDING
age before beauty! she said with a giggle,en,PENDING
age,en,PENDING
age-old tradition,en,PENDING
aged,en,PENDING
agency,en,PENDING
agenda,en,PENDING
agent,en,PENDING
aggregate,en,PENDING
aggression,en,PENDING
aggressive,en,PENDING
ago,en,PENDING
agrammatical choice is drawn from a closed set of options,en,PENDING
agree with sb,en,PENDING
agree with someone or something or to make speak 3,en,PENDING
agree with someone,en,PENDING
agree with,en,PENDING
agree,en,PENDING
agreed credit limit,en,PENDING
agreement falls apart it fails,en,PENDING
agreement in talks 3 relationship with someone 39,en,PENDING
agreement in talks 3 relationship with someone,en,PENDING
agreement in,en,PENDING
agreement was finally reached after very lengthy discussions,en,PENDING
agreement,en,PENDING
agricultural work is traditionally seen 0s a male occupation,en,PENDING
agricultural,en,PENDING
agriculture defence econamic education employment energy,en,PENDING
agriculture wasthe backbone of the economs,en,PENDING
agriculture,en,PENDING
agurative hes got football on the brain,en,PENDING
ah exclam.,en,PENDING
ah,en,PENDING
ahead the vegetation broke into bare rock,en,PENDING
ahead,en,PENDING
ahighwall made the building inaccessible,en,PENDING
aid agencies are making mercy flights into the flood region,en,PENDING
aid,en,PENDING
aide,en,PENDING
aids cancer diabetic heart etc,en,PENDING
aids flu hepatitis herpes hiv measles etc,en,PENDING
aids,en,PENDING
aigurative itwas a marriagemade in heaven,en,PENDING
aim at doing sth,en,PENDING
aim at sth sth,en,PENDING
aim for his legs not his body,en,PENDING
aim sth at,en,PENDING
aim to do sth,en,PENDING
aim,en,PENDING
aimed at doing sth,en,PENDING
aimed at sb,en,PENDING
air can circulatefreely through the tunnels,en,PENDING
air passes througha vent,en,PENDING
air travel has lost much of its mystery,en,PENDING
air,en,PENDING
aircraft,en,PENDING
aircrajt remain likely terrorist targets,en,PENDING
airline,en,PENDING
airport at different heights waiting,en,PENDING
airport,en,PENDING
ais crisis could bring down the brit,en,PENDING
ajigsauw puzzle can keep meabsor bed for hours,en,PENDING
al a prearranged signal everyone started cheering,en,PENDING
al calls must pass through the switchboard,en,PENDING
al computer users are connected on a network,en,PENDING
al else seemed to jade into insignificance,en,PENDING
al it needed was a good tug,en,PENDING
al living creatures need food,en,PENDING
al my children are big eaters,en,PENDING
al our business is conducted by correspondence,en,PENDING
al people in work pay social security contributions,en,PENDING
al the bureaucrats jealously guarded their own little empires,en,PENDING
al the children are tested in basic literacy,en,PENDING
al the crew members ejected safely from the plane,en,PENDING
al the historicalrecords have gone up in flames,en,PENDING
al the irstruments are made from glass capillary tubing,en,PENDING
al the planes are museum pieces,en,PENDING
al these details are specified in the licence,en,PENDING
al variables except one must be held constant,en,PENDING
al ways give cyclists plenty of clearance,en,PENDING
alan was finally able to fulfil his promise to sarah,en,PENDING
alarm bells wereringing inside stuarts head,en,PENDING
alarm,en,PENDING
albeit,en,PENDING
album,en,PENDING
alcohol acts quickly on the brain,en,PENDING
alcohol doesnt solve problems,en,PENDING
alcohol has the effect of slowing doun your reactions,en,PENDING
alcohol,en,PENDING
alcoholcan stow your reflexes,en,PENDING
alcoholic,en,PENDING
ald workers were advised to leave the danger zone,en,PENDING
alds a worldwide campaign to prevent the spread of alds,en,PENDING
alds lowers the bodys resistance to infection,en,PENDING
alert,en,PENDING
alex stayed behind when the others had gone,en,PENDING
alice squealed with sheer delight when she saw the mankeys,en,PENDING
alien,en,PENDING
alienation is a central motif in her novels,en,PENDING
alight from a bus,en,PENDING
align,en,PENDING
alignment,en,PENDING
alike,en,PENDING
alina was looking totally lost,en,PENDING
alisons ina huff over the joke they played on her,en,PENDING
alittle huddle of men stood in one corner,en,PENDING
alive band added extra sparkle to the occasion,en,PENDING
alive,en,PENDING
all 00 soon the stilted conversation ran out,en,PENDING
all 18year-old males are required todoa years military service,en,PENDING
all about,en,PENDING
all applicants should appplyinwriting,en,PENDING
all applicants will be notified of the result by post,en,PENDING
all bedrooms offer private focilities a private bathroom,en,PENDING
all bedrooms offer private focilities,en,PENDING
all better now are we?,en,PENDING
all buildings are marked on the map,en,PENDING
all but,en,PENDING
all cancellations incur a charge,en,PENDING
all candidates have toundergoa personality test,en,PENDING
all claimants stand on an equal legal jfooting,en,PENDING
all companies are required to conform to these rules,en,PENDING
all companies must comply with the new directive,en,PENDING
all conversation ceosed and everyone turned round,en,PENDING
all day,en,PENDING
all deposits for holiday cottages are refundabie,en,PENDING
all determiner,en,PENDING
all development requires the prior approvol of the planning authorits,en,PENDING
all externat doors should be bolted fop and bottom,en,PENDING
all fees are payable when the invoce is issued,en,PENDING
all fuster parents are carefully screened,en,PENDING
all gas leaks should be re- ported assoon as possibie,en,PENDING
all gm products corry an identifying symbol,en,PENDING
all groups are entitled to this money without distinction,en,PENDING
all her dreamshad turned to ashes,en,PENDING
all her efforts were doomed to failure,en,PENDING
all her wishes came true,en,PENDING
all his false confidence had drained away,en,PENDING
all his projects are on time and on budget,en,PENDING
all holiday bookings are subject toavailability,en,PENDING
all im asking for is justice,en,PENDING
all kinds of thoughts raced through my mind,en,PENDING
all kinds of,en,PENDING
all mail deliveries were suspended during the strike,en,PENDING
all managers should learn effectivedelegation,en,PENDING
all manufacturers are feeling the squeeze,en,PENDING
all masking is a fair hearing for my ideas,en,PENDING
all material must be selected and presented without bias,en,PENDING
all members of staff will receive a pay rise,en,PENDING
all members of the religious community keep these fasts,en,PENDING
all my children are in their teens,en,PENDING
all my family live within an hours drive,en,PENDING
all my grandporents survived into advanced old age,en,PENDING
all necessary meansis diplomatic jargon for war,en,PENDING
all new cars are now fitted with these safety devices,en,PENDING
all night,en,PENDING
all oboard were in grove perilof drowning,en,PENDING
all orders will be dispatched by return of post,en,PENDING
all our cakes are made with top quality ingredients,en,PENDING
all our cheeses are suitable for vegetarians,en,PENDING
all our children have had the measles,en,PENDING
all our products come with a twoyear guarantee,en,PENDING
all our tropical timber products comefrom sustainably managed sources,en,PENDING
all over the world,en,PENDING
all over,en,PENDING
all parties won representation in the national assembly,en,PENDING
all politicians come under attack for their views,en,PENDING
all pregnant women are to be screened for the infection,en,PENDING
all prices include postageand packing,en,PENDING
all programs have bugs and need endless refinement,en,PENDING
all prosecution witnesses were given police profection,en,PENDING
all pupils should learn to usedrawing instruments,en,PENDING
all right exclam.,en,PENDING
all right so,en,PENDING
all right,en,PENDING
all rivers should be officially recognized as publicrightsof way,en,PENDING
all scheduled airline services will be affected bythestrike,en,PENDING
all she had was a tomato and some lettuce,en,PENDING
all societies have social mechanisms for the release of tension,en,PENDING
all sorts of,en,PENDING
all sorts,en,PENDING
all t want is the truth,en,PENDING
all that cutdoor work has made him very sirong,en,PENDING
all that digging has given me an appetite,en,PENDING
all that remained of them were clumps of brown leaves,en,PENDING
all the approaches mentioned so far are fuirly conventional,en,PENDING
all the bees in the colony are genetically related,en,PENDING
all the buildings are accessible for people in wheelchairs,en,PENDING
all the cards have to be from the same suit,en,PENDING
all the cast are on the set throughout,en,PENDING
all the causes seem equally deserving,en,PENDING
all the characters were very believable,en,PENDING
all the construction work was carried out in 2001,en,PENDING
all the crockery had been smashed o bits,en,PENDING
all the euphoria about the new methods s00n faded,en,PENDING
all the guests complained about the noise,en,PENDING
all the houses seemed asleep,en,PENDING
all the ibres arenatural,en,PENDING
all the instruments were functioning normally,en,PENDING
all the machines can be upgraded with the new processors,en,PENDING
all the members have vated ta ratify the treaty,en,PENDING
all the messages were in code,en,PENDING
all the more,en,PENDING
all the outward signs of growth in the marketare there,en,PENDING
all the pieces of the puzzle now slotted into place,en,PENDING
all the proceeds from thesale will goto charity,en,PENDING
all the researchers or: the projectare sworn to secrecy,en,PENDING
all the rooms in the house were awkwardly shaped,en,PENDING
all the shouting had ieft her rather hoarse,en,PENDING
all the shutters in the street were doun,en,PENDING
all the staff are educated to university level,en,PENDING
all the team members have put in a great dealofeffort,en,PENDING
all the time,en,PENDING
all the way,en,PENDING
all thechildren had been physically and emotionally abused,en,PENDING
all their food is strictly kosher,en,PENDING
all their money was tied up in long-term investments,en,PENDING
all these knives are absolutely lethal,en,PENDING
all these new experiences werea little overwhelming,en,PENDING
all things considered i think weve dane a good job,en,PENDING
all this mud is going 1o ruin my shoes,en,PENDING
all this simply reinforces my earlier poind,en,PENDING
all those eligible will receive a cash handout,en,PENDING
all thoughts of romance vanished from his mind,en,PENDING
all three babies were born withan incurable heartcondition,en,PENDING
all traceof hisworking-class background was deliberately obscured,en,PENDING
all transport is under government direction,en,PENDING
all you will need is asharp knife and apotof glue,en,PENDING
all,en,PENDING
all-star cast,en,PENDING
allay fears,en,PENDING
alldelegates should report to reception on arrival,en,PENDING
allegation,en,PENDING
allege,en,PENDING
allegedly,en,PENDING
allen won silver in the high jump,en,PENDING
allfood products should carryalist of ingredients on the packet,en,PENDING
alliance,en,PENDING
allied british german etc,en,PENDING
allied general eisenhower was supreme allied commander in western europe,en,PENDING
allied troops were advancing on the capital,en,PENDING
allmatter exertsa gravitational attraction,en,PENDING
allocate part of a,en,PENDING
allocate resources,en,PENDING
allocate,en,PENDING
allocation,en,PENDING
allof the missiles missed their farget,en,PENDING
allof them ore experts i their chosen field,en,PENDING
allow 15 per day to cover the cost of meals,en,PENDING
allow for greater braking distances whenpullinga loaded trailer,en,PENDING
allow the food enough time to heat through,en,PENDING
allow the ink o dry,en,PENDING
allow,en,PENDING
allowance,en,PENDING
allows water air,en,PENDING
allprices include postageand packing,en,PENDING
allstaff will be given a full brigfing tomorrow,en,PENDING
allstruggles should have their recompense,en,PENDING
allthe hospitalstaff were wonderfully supportive,en,PENDING
allwas calm at the fort that night,en,PENDING
ally,en,PENDING
almost all the sheep on the form carried the infection,en,PENDING
almost by reflex he helped himself to a drink,en,PENDING
almost,en,PENDING
alone,en,PENDING
along with sb,en,PENDING
along with sth,en,PENDING
along,en,PENDING
alongside,en,PENDING
alonternwas knocked over and the barn caught fire,en,PENDING
alr pollution hos risen obove on occeptable level,en,PENDING
already doing often without being invited there 21,en,PENDING
already doing often without being invited there,en,PENDING
already,en,PENDING
also,en,PENDING
alt arrow backspace control delete escape function return shift etc,en,PENDING
alter,en,PENDING
alteration,en,PENDING
alternative medicines are now winning greater acceptance among doctors,en,PENDING
alternative to sth,en,PENDING
alternative ~ source,en,PENDING
alternative,en,PENDING
alternatively,en,PENDING
although officially a dependent territory the island i effectively autonomous,en,PENDING
although ske hated hirm sheputon a show of politeness,en,PENDING
although the team lost their performance gave cause for satisfaction,en,PENDING
although the two countries were officially at peace fighting continued,en,PENDING
although this was a very highly selected study group,en,PENDING
although useful the accessories are by no means essential,en,PENDING
although,en,PENDING
altogether,en,PENDING
aluays breathe through your nase,en,PENDING
aluays get @ written quote before proceeding with work,en,PENDING
aluays keep food covered to prevent contamination by fifes,en,PENDING
aluminium,en,PENDING
aluways switch off appliances that arenot in use,en,PENDING
always act with moderation,en,PENDING
always carry some identification,en,PENDING
always keep a cloth handy to wipe upany mess,en,PENDING
always read the label before taking any medicine,en,PENDING
always read the small print in acontract beforesigning,en,PENDING
always rinse your hair thoroughly,en,PENDING
always take great care when handling food,en,PENDING
always take the correctdosage,en,PENDING
always,en,PENDING
aman in a uniform stopped us entering,en,PENDING
amang the trees i caught a slintof blue,en,PENDING
amateur golf is very competitive,en,PENDING
amateur,en,PENDING
amazed,en,PENDING
amazing chain of events,en,PENDING
amazing chain of,en,PENDING
amazing degree of accuracy,en,PENDING
amazing,en,PENDING
amazingly the driver walked away from the accident completely unscathed,en,PENDING
ambassador,en,PENDING
ambiguity arises when students spoken english is very limited,en,PENDING
ambiguous,en,PENDING
ambition,en,PENDING
ambitious,en,PENDING
ambulance,en,PENDING
amend,en,PENDING
amendment,en,PENDING
american british indian etc,en,PENDING
american british roman western etc,en,PENDING
american middle-class northern etc,en,PENDING
american moscow new york times etc,en,PENDING
american perspectivewith they tend 1o view foreigners with suspicion,en,PENDING
american president~to heserved asenvoy to the french government,en,PENDING
american war of independence dependent,en,PENDING
americas influence on culture grew throughout the 20th century,en,PENDING
amid,en,PENDING
ammunition was seized during adawn raid on theflat,en,PENDING
among,en,PENDING
amount fighting,en,PENDING
amount number,en,PENDING
amount of money 36 show in sb,en,PENDING
amount of something [e.g. cash up,en,PENDING
amount of sound,en,PENDING
amount size,en,PENDING
amount to sth,en,PENDING
amount to,en,PENDING
amount,en,PENDING
amounts 7 gather up sth,en,PENDING
ample room,en,PENDING
amusing,en,PENDING
an 16 pointagenda was drawn up for the meeting,en,PENDING
an 78:year-old man of no fixed abode appearedat teessidemagistrates courtyesterdoy,en,PENDING
an accident at birth left him badly handicapped,en,PENDING
an accident,en,PENDING
an acrid smell filled thealr,en,PENDING
an active tolcano may erupt atany time,en,PENDING
an advertisement will now replace the offending,en,PENDING
an aerial photograph of the field,en,PENDING
an agreement,en,PENDING
an ambulance soon arrived at the scene of the accident,en,PENDING
an amount,en,PENDING
an animal in a threatening close off sth,en,PENDING
an argument 24 although it is difficult or unpleasant 7,en,PENDING
an argument 24 although it is difficult,en,PENDING
an armed patrol boat witlescort the shipment,en,PENDING
an army of servants waited on the kings household,en,PENDING
an army of volunteers cooked meals for the children,en,PENDING
an arrow had pierced his armour,en,PENDING
an assistant one day @ week would ease my workload,en,PENDING
an awful lot of,en,PENDING
an awful thought has just struck me,en,PENDING
an awkward silence ollowed,en,PENDING
an eagle swooped low over the trees,en,PENDING
an effect on,en,PENDING
an effects on,en,PENDING
an elderly woman froze to death an inguest heard yesterday,en,PENDING
