lemma,language_code,status
"flicker of hope noun",en,VALID
"flicker of interest",en,VALID
"flock of birds",en,VALID
"flock of sheep",en,VALID
"fluctuate exchange rates",en,VALID
"fluctuate share prices",en,VALID
"fluctuate temperatures",en,VALID
"flurry of activity",en,VALID
"flurry of excitement",en,VALID
"flurry of snow",en,VALID
"flurry of speculation",en,VALID
"food miles",en,VALID
"foot the bill",en,VALID
"footprint reduce your carbon",en,VALID
"force for change",en,VALID
"force for good",en,VALID
"foregone conclusion",en,VALID
"foreseeable future",en,VALID
"forge new relationships",en,VALID
"form complete a",en,VALID
"formal dress",en,VALID
"formal education",en,VALID
"fraud credit-card",en,VALID
"fraudulent claim",en,VALID
"freelance go",en,VALID
"freelance go verb",en,VALID
"fresh drive noun",en,VALID
"friend close",en,VALID
"friend for life",en,VALID
"friendly remain on friendly terms",en,VALID
"fro to and",en,VALID
"frustration give vent to your",en,VALID
"fuel fears",en,VALID
"full explanation",en,VALID
"full marks",en,VALID
"fun source of",en,VALID
"function attend a formal",en,VALID
"fundamental change",en,VALID
"fundamentally change",en,VALID
"fundamentally different",en,VALID
"fury mounting",en,VALID
"future foreseeable",en,VALID
"future situation",en,VALID
"gain verb marks",en,VALID
"gambit opening",en,VALID
"gap yawning",en,VALID
"garlic clove of",en,VALID
"gear change",en,VALID
"generalisation broad",en,VALID
"generally speaking",en,VALID
"generate business",en,VALID
"gentle exercise noun",en,VALID
"get a message across",en,VALID
"get across",en,VALID
"get agree",en,VALID
"get all",en,VALID
"get an",en,VALID
"get any",en,VALID
"get around",en,VALID
"get away",en,VALID
"get back",en,VALID
"get by",en,VALID
"get control",en,VALID
"get down",en,VALID
"get hitched",en,VALID
"get in",en,VALID
"get information",en,VALID
"get into",en,VALID
"get into debt",en,VALID
"get into reverse",en,VALID
"get it",en,VALID
"get money",en,VALID
"get nearer",en,VALID
"get off",en,VALID
"get off the bus",en,VALID
"get on",en,VALID
"get or",en,VALID
"get out",en,VALID
"get over",en,VALID
"get rid",en,VALID
"get sb",en,VALID
"get some",en,VALID
"get something",en,VALID
"get started",en,VALID
"get sth",en,VALID
"get thinner",en,VALID
"get to",en,VALID
"get together",en,VALID
"get up",en,VALID
"get your",en,VALID
"get yourself",en,VALID
"get zone",en,VALID
"gift for languages",en,VALID
"gifted children",en,VALID
"give a",en,VALID
"give a full apology",en,VALID
"give a full apology full",en,VALID
"give all",en,VALID
"give an",en,VALID
"give away",en,VALID
"give evidence",en,VALID
"give finish",en,VALID
"give in",en,VALID
"give information",en,VALID
"give it",en,VALID
"give it your best shot",en,VALID
"give more",en,VALID
"give one",en,VALID
"give or",en,VALID
"give repeated assurances",en,VALID
"give some",en,VALID
"give someone",en,VALID
"give someone a ring",en,VALID
"give something",en,VALID
"give spin",en,VALID
"give sth",en,VALID
"give them",en,VALID
"give up",en,VALID
"give work",en,VALID
"give you",en,VALID
"give yourself",en,VALID
"given a sentence be",en,VALID
"given a yellow card be",en,VALID
"given leave be",en,VALID
"giving money",en,VALID
"glimmer of hope",en,VALID
"glimmer of hope noun",en,VALID
"glimmer of interest",en,VALID
"glimmer of light",en,VALID
"glimmer of understanding",en,VALID
"glory restore to its former",en,VALID
"go clubbing",en,VALID
"go on a diet",en,VALID
"go on a promise back",en,VALID
"go through a midlife crisis",en,VALID
"go verb clubbing",en,VALID
"go verb into production",en,VALID
"go verb into raptures",en,VALID
"go verb into rehab",en,VALID
"go verb on a diet",en,VALID
"go verb on strike",en,VALID
"go verb on the offensive",en,VALID
"go verb shopping",en,VALID
"go verb through a phase",en,VALID
"go verb trekking",en,VALID
"go-between act as a",en,VALID
"golden era",en,VALID
"good behaviour",en,VALID
"good computer skills",en,VALID
"good earn a good living",en,VALID
"good few",en,VALID
"good health enjoy",en,VALID
"good level of education",en,VALID
"good with good qualifications",en,VALID
"gossip juicy",en,VALID
"gracious living",en,VALID
"grandeur sheer epic",en,VALID
"grave danger",en,VALID
"great enjoy great success",en,VALID
"great have great success",en,VALID
"greater control over exercise verb",en,VALID
"greatly appreciate",en,VALID
"grievance air a",en,VALID
"grind the gears",en,VALID
"ground cover a lot of",en,VALID
"grounds for complaint",en,VALID
"groundwork necessary",en,VALID
"guilty find",en,VALID
"habitation unfit for human",en,VALID
"hair auburn",en,VALID
"hair blond",en,VALID
"hair sun-damaged",en,VALID
"hand in assignments",en,VALID
"hand verb in assignments",en,VALID
"hand verb in your resignation",en,VALID
"handle a complaint",en,VALID
"handle a difficult situation difficult",en,VALID
"happy blissfully",en,VALID
"happy deliriously",en,VALID
"harmful to the environment",en,VALID
"harshly judge someone",en,VALID
"hasten someone's death",en,VALID
"haven't a clue",en,VALID
"haven't the foggiest idea",en,VALID
"healthy competition",en,VALID
"heart leaps",en,VALID
"heart with a light",en,VALID
"heart-to-heart chat",en,VALID
"heat searing",en,VALID
"heavily borrow",en,VALID
"heavily influenced",en,VALID
"heavily on come down",en,VALID
"heavy book",en,VALID
"heavy burden",en,VALID
"heed a warning",en,VALID
"help enlist",en,VALID
"herd of cattle",en,VALID
"herd of elephants",en,VALID
"heritage cultural",en,VALID
"high hopes",en,VALID
"high spirits are",en,VALID
"high-street fashion",en,VALID
"highest bidder",en,VALID
"highly educated",en,VALID
"highly of speak very",en,VALID
"highly of think",en,VALID
"highly praised",en,VALID
"highly recommended",en,VALID
"highly valued",en,VALID
"hike in prices",en,VALID
"hinder progress",en,VALID
"hint broad",en,VALID
"history go down in",en,VALID
"hit the rocks",en,VALID
"hold a conversation",en,VALID
"hold a festival",en,VALID
"hold a press conference",en,VALID
"hold someone in contempt",en,VALID
"hold someone's attention",en,VALID
"hold something in contempt",en,VALID
"hone your skills",en,VALID
"honest brutally",en,VALID
"honour a commitment",en,VALID
"hotspot wireless",en,VALID
"hours long opening",en,VALID
"humour touch of",en,VALID
"hunk of bread",en,VALID
"hurdle overcome a",en,VALID
"hurl insults",en,VALID
"hush deathly",en,VALID
"hybrid car",en,VALID
"hypothesis working",en,VALID
"idea bright",en,VALID
"idea haven't the foggiest",en,VALID
"idle bone",en,VALID
"idle chatter",en,VALID
"ill critically",en,VALID
"ill effects",en,VALID
"imagination fertile",en,VALID
"immense asset",en,VALID
"imperceptibly change",en,VALID
"implement a change",en,VALID
"important facts",en,VALID
"impose censorship",en,VALID
"inconsolable grief",en,VALID
"increase dramatically",en,VALID
"independence declare",en,VALID
"inflation curb",en,VALID
"influence disruptive",en,VALID
"influence greatly",en,VALID
"information disseminate",en,VALID
"inner city",en,VALID
"instability create",en,VALID
"interview exclusive",en,VALID
"introduce green taxes",en,VALID
"investigate a crime",en,VALID
"irreversible climate change",en,VALID
"it goes without saying",en,VALID
"it would make a change",en,VALID
"it your best shot give",en,VALID
"itchy feet get",en,VALID
"join in the festivities",en,VALID
"join the festivities",en,VALID
"joined in matrimony be",en,VALID
"joint effort",en,VALID
"journey arduous",en,VALID
"jump at the chance",en,VALID
"jump to a conclusion",en,VALID
"jump to conclusions",en,VALID
"keen dead",en,VALID
"keep your balance",en,VALID
"kick free",en,VALID
"kick up a fuss",en,VALID
"knob of butter",en,VALID
"knowledge common",en,VALID
"knowledge comprehensive",en,VALID
"knowledge encyclopaedic",en,VALID
"knowledge extensive",en,VALID
"knowledge first-hand",en,VALID
"knowledge good",en,VALID
"lack experience noun",en,VALID
"language bad",en,VALID
"language foul",en,VALID
"large amount",en,VALID
"laughable idea",en,VALID
"laughter hoots of",en,VALID
"launch a counter-attack",en,VALID
"launch a new collection",en,VALID
"law break down",en,VALID
"leading authority",en,VALID
"learn by heart",en,VALID
"leave home",en,VALID
"left bear",en,VALID
"left with little alternative be",en,VALID
"lengthy delays",en,VALID
"let out a cry",en,VALID
"level of education good",en,VALID
"life hectic pace of",en,VALID
"lifelong friends",en,VALID
"lift a blockade",en,VALID
"light on a situation cast",en,VALID
"little resemblance to bear",en,VALID
"live a comfortable life",en,VALID
"live up to expectations",en,VALID
"lodge a complaint",en,VALID
"long-lasting colour",en,VALID
"look carefully",en,VALID
"look hugely popular",en,VALID
"look into a crime",en,VALID
"loosely based on",en,VALID
"lose an argument",en,VALID
"lost hopelessly",en,VALID
"low-income family",en,VALID
"lull in the conversation",en,VALID
"lull in the fighting",en,VALID
"luxury cream",en,VALID
"mad hopping",en,VALID
"magazine glossy",en,VALID
"make a",en,VALID
"make a commitment",en,VALID
"make a complaint",en,VALID
"make a contribution",en,VALID
"make a difference",en,VALID
"make a full recovery full",en,VALID
"make a habit",en,VALID
"make an",en,VALID
"make an apology",en,VALID
"make an attempt",en,VALID
"make an effort",en,VALID
"make an escape noun",en,VALID
"make arrangements",en,VALID
"make big",en,VALID
"make calculations",en,VALID
"make changes",en,VALID
"make eating",en,VALID
"make enemies",en,VALID
"make exists",en,VALID
"make friends",en,VALID
"make herself",en,VALID
"make him",en,VALID
"make in",en,VALID
"make it",en,VALID
"make money",en,VALID
"make or",en,VALID
"make out",en,VALID
"make particular",en,VALID
"make people",en,VALID
"make plans",en,VALID
"make position",en,VALID
"make rules",en,VALID
"make set",en,VALID
"make shout",en,VALID
"make small",en,VALID
"make somebody",en,VALID
"make someone",en,VALID
"make something",en,VALID
"make sound business sense",en,VALID
"make space",en,VALID
"make speak",en,VALID
"make spill",en,VALID
"make squash",en,VALID
"make surc",en,VALID
"make sure",en,VALID
"make that",en,VALID
"make the",en,VALID
"make the case for",en,VALID
"make them",en,VALID
"make things",en,VALID
"make time",en,VALID
"make up",en,VALID
"make work",en,VALID
"make you",en,VALID
"make your",en,VALID
"make yourself",en,VALID
"man changed",en,VALID
"man grumpy old",en,VALID
"manageable chunk",en,VALID
"manner forthright",en,VALID
"manual car",en,VALID
"massive heart attack",en,VALID
"massive heart attack heart",en,VALID
"measure cost-cutting",en,VALID
"meet the challenges",en,VALID
"meet the entry requirements",en,VALID
"memory dim and distant",en,VALID
"memory hazy",en,VALID
"messy divorce",en,VALID
"minimise danger",en,VALID
"miserably fail",en,VALID
"modest gain noun",en,VALID
"mood festive",en,VALID
"mounting concern",en,VALID
"mouth foam at the",en,VALID
"much money",en,VALID
"mutter under your breath",en,VALID
"n support",en,VALID
"natural highlights",en,VALID
"ncw facts",en,VALID
"near completion",en,VALID
"needing help",en,VALID
"network of contacts",en,VALID
"newborn baby",en,VALID
"night's sleep decent",en,VALID
"not-so-distant future",en,VALID
"number fair",en,VALID
"number finite",en,VALID
"number good",en,VALID
"number of fair",en,VALID
"number of good",en,VALID
"observe a festival",en,VALID
"offensive deeply",en,VALID
"offer an explanation",en,VALID
"offset carbon emissions",en,VALID
"online banking",en,VALID
"open a current account current",en,VALID
"open all hours",en,VALID
"open hostility",en,VALID
"open your heart to heart",en,VALID
"opportunity arises",en,VALID
"opportunity extend",en,VALID
"opposite exact",en,VALID
"optimistic cautiously",en,VALID
"option easy",en,VALID
"order break down",en,VALID
"organise a barbecue",en,VALID
"outpouring of grief",en,VALID
"outright hostility declare",en,VALID
"outright opposition declare",en,VALID
"overstate a case",en,VALID
"owe money",en,VALID
"pack of dogs",en,VALID
"pack of hounds",en,VALID
"pale in comparison",en,VALID
"part-time go verb",en,VALID
"particular amount",en,VALID
"particular facts",en,VALID
"particular situation",en,VALID
"pass quickly",en,VALID
"pass up a chance",en,VALID
"pay back a loan",en,VALID
"pay dividends",en,VALID
"pay money",en,VALID
"peace fragile",en,VALID
"peckish feel",en,VALID
"people situation",en,VALID
"percentage high",en,VALID
"perfectly friendly",en,VALID
"permission give",en,VALID
"permission grant",en,VALID
"personality bubbly",en,VALID
"pick a fight noun",en,VALID
"pin your hopes on hopes",en,VALID
"pitch reach fever",en,VALID
"place great value on great",en,VALID
"place quickly",en,VALID
"place to live desirable",en,VALID
"plain food",en,VALID
"plant doubts",en,VALID
"play a blinder",en,VALID
"pleasure from derive",en,VALID
"pleasure great",en,VALID
"plenty of exercise do",en,VALID
"pod of dolphins",en,VALID
"point money",en,VALID
"poison the atmosphere",en,VALID
"poor sanitary conditions",en,VALID
"power cut",en,VALID
"precious little chance",en,VALID
"premature death",en,VALID
"present an award",en,VALID
"present findings",en,VALID
"pretty fit adjective",en,VALID
"primary cause",en,VALID
"principle basic",en,VALID
"problem arises",en,VALID
"prodigy child",en,VALID
"production halt verb",en,VALID
"professional consummate",en,VALID
"promise empty",en,VALID
"promise go back on a",en,VALID
"prospects for be",en,VALID
"proven clinically",en,VALID
"provide an explanation",en,VALID
"provide entertainment",en,VALID
"provide money",en,VALID
"providing money",en,VALID
"publicity full glare of",en,VALID
"publish findings",en,VALID
"punishment escape verb",en,VALID
"push back the frontiers",en,VALID
"push up costs",en,VALID
"put in an appearance appear",en,VALID
"put in an application",en,VALID
"put money",en,VALID
"put on a display noun",en,VALID
"put some distance between",en,VALID
"put some distance between distance",en,VALID
"put someone on hold noun",en,VALID
"put the case for",en,VALID
"put the past behind you",en,VALID
"qualify fully full",en,VALID
"radical change",en,VALID
"radically change",en,VALID
"rain heavy",en,VALID
"raise your glasses",en,VALID
"range broad",en,VALID
"rates fluctuate exchange noun",en,VALID
"reach the decision",en,VALID
"reaction gauge",en,VALID
"read quickly",en,VALID
"reaffirm a commitment",en,VALID
"really get to someone get",en,VALID
"really good",en,VALID
"really look forward to forward",en,VALID
"reasonable doubt beyond",en,VALID
"reception cool",en,VALID
"recklessly drive verb",en,VALID
"recommend highly",en,VALID
"reduce your carbon footprint",en,VALID
"refund full",en,VALID
"regular customer",en,VALID
"reject a charge",en,VALID
"reject flatly",en,VALID
"reject out of hand noun",en,VALID
"relationship breaks down",en,VALID
"relax completely",en,VALID
"release a cd",en,VALID
"relevance to have",en,VALID
"relish a challenge",en,VALID
"remand in custody",en,VALID
"remark disparaging",en,VALID
"remote access your email email",en,VALID
"renewable energy",en,VALID
"reputation considerable",en,VALID
"require effort",en,VALID
"research do",en,VALID
"resentment breed",en,VALID
"residential dwellings",en,VALID
"resistance build up",en,VALID
"respect gain verb",en,VALID
"respond to an emergency",en,VALID
"responsibility heavy",en,VALID
"restaurant exclusive",en,VALID
"rests with blame",en,VALID
"review glowing",en,VALID
"rift heal the",en,VALID
"right-hand-drive car",en,VALID
"rigid bored",en,VALID
"riot erupts",en,VALID
"risk high",en,VALID
"risk to public health",en,VALID
"road congested",en,VALID
"root cause",en,VALID
"rough idea",en,VALID
"rude downright",en,VALID
"rumour flies around",en,VALID
"run errands",en,VALID
"run into difficulties",en,VALID
"run up a bill",en,VALID
"run up a huge debt",en,VALID
"run up curtains",en,VALID
"run-down area",en,VALID
"rustic charm",en,VALID
"satisfy a demand noun",en,VALID
"save money",en,VALID
"scheme harebrained",en,VALID
"scholar distinguished",en,VALID
"school attend",en,VALID
"school of dolphins",en,VALID
"score an own goal goal",en,VALID
"season festive",en,VALID
"second home",en,VALID
"secret information",en,VALID
"see a decline",en,VALID
"see a fall noun",en,VALID
"see a growth",en,VALID
"sentence custodial",en,VALID
"separate completely",en,VALID
"separate entirely",en,VALID
"series of events",en,VALID
"serious medical condition",en,VALID
"service provide an excellent",en,VALID
"set of handlebars",en,VALID
"set yourself clear objectives",en,VALID
"severe blow",en,VALID
"severely disrupted",en,VALID
"shake off a cold",en,VALID
"shatter someone's confidence",en,VALID
"sheer epic grandeur epic",en,VALID
"shift dramatic",en,VALID
"shoulder the blame",en,VALID
"show a decline",en,VALID
"show a decrease",en,VALID
"show a fall noun",en,VALID
"show a growth",en,VALID
"shut down a computer",en,VALID
