lemma,language_code,status
be bombarded with,en,PENDING
be borne out,en,PENDING
be concerned (with),en,PENDING
be made up of,en,PENDING
be that as it may,en,PENDING
be united,en,PENDING
bear out,en,PENDING
begin,en,PENDING
behaviour,en,PENDING
bell curve,en,PENDING
belong,en,PENDING
below,en,PENDING
benefit,en,PENDING
benefit from,en,PENDING
beyond the scope (of),en,PENDING
biased,en,PENDING
biased against,en,PENDING
biased in favour of,en,PENDING
bit (computer),en,PENDING
blended,en,PENDING
blue collar,en,PENDING
body of evidence,en,PENDING
body of literature,en,PENDING
bond,en,PENDING
book,en,PENDING
borrowing rights,en,PENDING
brainstorm,en,PENDING
break off contact,en,PENDING
brief,en,PENDING
briefly,en,PENDING
bring to a close,en,PENDING
bring together,en,PENDING
bulk,en,PENDING
by chance,en,PENDING
by far,en,PENDING
by heart,en,PENDING
by means of which,en,PENDING
by no means,en,PENDING
cafeteria,en,PENDING
calculate,en,PENDING
call for,en,PENDING
call on,en,PENDING
candidate,en,PENDING
career,en,PENDING
carry out,en,PENDING
case,en,PENDING
case study,en,PENDING
cast doubt on,en,PENDING
catalogue,en,PENDING
category,en,PENDING
cause,en,PENDING
cause-and-effect,en,PENDING
century,en,PENDING
chain reaction,en,PENDING
challenge,en,PENDING
change,en,PENDING
channel,en,PENDING
character,en,PENDING
characteristic,en,PENDING
charge,en,PENDING
check,en,PENDING
circumstances,en,PENDING
cite,en,PENDING
claim,en,PENDING
clarification,en,PENDING
clarify,en,PENDING
classify,en,PENDING
clear,en,PENDING
clearly,en,PENDING
clearly demonstrate,en,PENDING
clearly identify,en,PENDING
closely,en,PENDING
coherent,en,PENDING
coincide with,en,PENDING
collaborative,en,PENDING
collate results,en,PENDING
collect,en,PENDING
collect results,en,PENDING
college,en,PENDING
column,en,PENDING
combination,en,PENDING
combine elements,en,PENDING
come back,en,PENDING
come down on one side,en,PENDING
come into contact with,en,PENDING
come to a conclusion,en,PENDING
come to light,en,PENDING
come up with,en,PENDING
comment,en,PENDING
comment on,en,PENDING
common,en,PENDING
common ground,en,PENDING
common knowledge,en,PENDING
common practice,en,PENDING
commonly,en,PENDING
commons,en,PENDING
communicate,en,PENDING
comparatively,en,PENDING
compared (with/to),en,PENDING
comparison,en,PENDING
compatible,en,PENDING
complement,en,PENDING
complex,en,PENDING
component,en,PENDING
comprehend,en,PENDING
comprehensive,en,PENDING
comps,en,PENDING
concentrate on,en,PENDING
concept,en,PENDING
concisely,en,PENDING
conclude,en,PENDING
conclusion,en,PENDING
conclusively,en,PENDING
conclusively establish,en,PENDING
concrete,en,PENDING
concurrent,en,PENDING
conditions,en,PENDING
conduct,en,PENDING
confine,en,PENDING
confirm,en,PENDING
conflict,en,PENDING
conflicting,en,PENDING
conflicting elements,en,PENDING
connotation,en,PENDING
consent (to),en,PENDING
consequence,en,PENDING
conservative,en,PENDING
conserve energy,en,PENDING
consider,en,PENDING
considerable,en,PENDING
considerable influence,en,PENDING
considerably,en,PENDING
considered to be,en,PENDING
consist (of),en,PENDING
consistent,en,PENDING
constant,en,PENDING
constituent,en,PENDING
constitute,en,PENDING
constrain,en,PENDING
constraint,en,PENDING
construct,en,PENDING
construct knowledge,en,PENDING
consult a source,en,PENDING
consume,en,PENDING
consume energy,en,PENDING
consumption,en,PENDING
contact,en,PENDING
contain,en,PENDING
contemporary,en,PENDING
contend,en,PENDING
contention,en,PENDING
context,en,PENDING
continually,en,PENDING
continuous,en,PENDING
continuously,en,PENDING
contract,en,PENDING
contradiction (in terms),en,PENDING
contradictory,en,PENDING
contrary,en,PENDING
contrast,en,PENDING
contribute,en,PENDING
contribute to a debate,en,PENDING
contribution,en,PENDING
control,en,PENDING
controlled,en,PENDING
controversial,en,PENDING
controversy,en,PENDING
conversely,en,PENDING
convert,en,PENDING
convey,en,PENDING
convince,en,PENDING
convince of,en,PENDING
copy,en,PENDING
core,en,PENDING
correlate,en,PENDING
correlate with,en,PENDING
correlation,en,PENDING
correlational,en,PENDING
correspond,en,PENDING
cost of living,en,PENDING
couple,en,PENDING
couple with,en,PENDING
course of action,en,PENDING
cram,en,PENDING
creative,en,PENDING
credit,en,PENDING
criteria,en,PENDING
criterion,en,PENDING
critical,en,PENDING
cross,en,PENDING
cross-section,en,PENDING
crucial,en,PENDING
current,en,PENDING
current account,en,PENDING
CV,en,PENDING
daily,en,PENDING
data,en,PENDING
deadline,en,PENDING
deal,en,PENDING
deal with,en,PENDING
debate,en,PENDING
debate surrounding,en,PENDING
decade,en,PENDING
declare,en,PENDING
decline,en,PENDING
decrease,en,PENDING
deduce,en,PENDING
deduct,en,PENDING
deep-rooted,en,PENDING
deeply critical,en,PENDING
defer,en,PENDING
defer payment,en,PENDING
define,en,PENDING
define a role,en,PENDING
defining,en,PENDING
definitely,en,PENDING
definition,en,PENDING
degree,en,PENDING
deliberate,en,PENDING
demonstrate,en,PENDING
demonstration,en,PENDING
denote,en,PENDING
depart from,en,PENDING
depreciate,en,PENDING
derivation,en,PENDING
derive,en,PENDING
describe,en,PENDING
description,en,PENDING
design,en,PENDING
despite the fact that,en,PENDING
determine,en,PENDING
develop,en,PENDING
develop a way,en,PENDING
development,en,PENDING
deviate from the norm,en,PENDING
device,en,PENDING
devise,en,PENDING
devise a way,en,PENDING
devote,en,PENDING
diagram,en,PENDING
difference,en,PENDING
different,en,PENDING
different (from/to),en,PENDING
differentiate,en,PENDING
difficulty,en,PENDING
dig into,en,PENDING
dimension,en,PENDING
diminish,en,PENDING
diploma,en,PENDING
directly,en,PENDING
disadvantage,en,PENDING
discern elements,en,PENDING
discipline,en,PENDING
discourse,en,PENDING
discover a way,en,PENDING
discrete,en,PENDING
discuss,en,PENDING
discuss the issue thoroughly,en,PENDING
discuss the problem at length,en,PENDING
discussion forum,en,PENDING
display,en,PENDING
dispose of,en,PENDING
disprove,en,PENDING
disrupt,en,PENDING
dissertation,en,PENDING
distance course,en,PENDING
distant future,en,PENDING
distinct,en,PENDING
distinct from,en,PENDING
distinction,en,PENDING
distinguish,en,PENDING
distinguish between,en,PENDING
distort,en,PENDING
distribution,en,PENDING
diversity,en,PENDING
divide,en,PENDING
divide into,en,PENDING
document,en,PENDING
double,en,PENDING
draft,en,PENDING
draw,en,PENDING
draw a conclusion,en,PENDING
draw attention to the fact that,en,PENDING
draw conclusions,en,PENDING
draw data from,en,PENDING
draw mind maps,en,PENDING
draw on,en,PENDING
drawback,en,PENDING
drop,en,PENDING
due to the fact that,en,PENDING
duration,en,PENDING
EAP,en,PENDING
earlier,en,PENDING
early,en,PENDING
economic,en,PENDING
economical,en,PENDING
effect,en,PENDING
effect a change,en,PENDING
effects,en,PENDING
elective,en,PENDING
electronically,en,PENDING
element,en,PENDING
elements,en,PENDING
eligible,en,PENDING
elimination,en,PENDING
elsewhere,en,PENDING
elucidate,en,PENDING
emanate from,en,PENDING
embark on,en,PENDING
embarrassed,en,PENDING
emerge,en,PENDING
emergence,en,PENDING
emphasis,en,PENDING
emphasise,en,PENDING
empirical,en,PENDING
employ,en,PENDING
employment,en,PENDING
enable,en,PENDING
encounter,en,PENDING
encourage,en,PENDING
end,en,PENDING
end-of-semester,en,PENDING
endeavour,en,PENDING
endless,en,PENDING
endorse,en,PENDING
energy,en,PENDING
enforce,en,PENDING
engage in,en,PENDING
engage in debate,en,PENDING
English-medium,en,PENDING
enhance,en,PENDING
enormous,en,PENDING
enrol,en,PENDING
enrol on,en,PENDING
ensure,en,PENDING
entail,en,PENDING
enter,en,PENDING
enter your username,en,PENDING
enterprise,en,PENDING
entirely,en,PENDING
entitle,en,PENDING
entitlement,en,PENDING
entity,en,PENDING
entry requirement,en,PENDING
environment,en,PENDING
equal opportunities policy,en,PENDING
equip with,en,PENDING
equivalent,en,PENDING
era,en,PENDING
erase,en,PENDING
erase information,en,PENDING
erasure,en,PENDING
error,en,PENDING
especially,en,PENDING
essay,en,PENDING
essence,en,PENDING
essentially,en,PENDING
establish,en,PENDING
establish contact,en,PENDING
estimate,en,PENDING
ethical,en,PENDING
ethnic,en,PENDING
evaluation,en,PENDING
even number,en,PENDING
even so,en,PENDING
eventual,en,PENDING
eventually,en,PENDING
evidence,en,PENDING
evident,en,PENDING
evoke,en,PENDING
evolve,en,PENDING
exact,en,PENDING
examination,en,PENDING
examine,en,PENDING
exceed,en,PENDING
exceeding,en,PENDING
excess,en,PENDING
excessive,en,PENDING
exclude from,en,PENDING
exist,en,PENDING
existence,en,PENDING
expansion,en,PENDING
expenditure,en,PENDING
experience,en,PENDING
experiment,en,PENDING
experimental,en,PENDING
explain,en,PENDING
explain a phenomenon,en,PENDING
explain by the fact that,en,PENDING
explanation,en,PENDING
explicit,en,PENDING
explicitly,en,PENDING
exploration,en,PENDING
explore,en,PENDING
export,en,PENDING
expose to,en,PENDING
express ideas,en,PENDING
extension,en,PENDING
extensive,en,PENDING
extent,en,PENDING
extra-curricular activities,en,PENDING
extreme,en,PENDING
face-to-face,en,PENDING
facilitate,en,PENDING
facilitation,en,PENDING
fact,en,PENDING
factor,en,PENDING
faculty,en,PENDING
fair,en,PENDING
fair way,en,PENDING
fall,en,PENDING
fall asleep,en,PENDING
fall below,en,PENDING
falsify results,en,PENDING
feature,en,PENDING
feedback,en,PENDING
feel free,en,PENDING
fees,en,PENDING
few,en,PENDING
fewer and fewer,en,PENDING
field study,en,PENDING
figure,en,PENDING
file (computer),en,PENDING
fill in,en,PENDING
final,en,PENDING
finally,en,PENDING
finals,en,PENDING
financial,en,PENDING
financial guarantee,en,PENDING
find,en,PENDING
finite,en,PENDING
firmly,en,PENDING
firmly establish,en,PENDING
first,en,PENDING
first draft,en,PENDING
firstly,en,PENDING
flame,en,PENDING
flaw,en,PENDING
flimsy,en,PENDING
flowchart,en,PENDING
fluctuate,en,PENDING
focus,en,PENDING
focus on,en,PENDING
following,en,PENDING
for example,en,PENDING
for instance,en,PENDING
for the most part,en,PENDING
for the purposes of,en,PENDING
for this reason,en,PENDING
former,en,PENDING
forthcoming,en,PENDING
fraction,en,PENDING
framework,en,PENDING
fraternity,en,PENDING
frequently,en,PENDING
freshman,en,PENDING
from the point of view of,en,PENDING
from then on,en,PENDING
fundamental,en,PENDING
further,en,PENDING
furthermore,en,PENDING
gender,en,PENDING
general,en,PENDING
generalise,en,PENDING
generally,en,PENDING
generally associated with,en,PENDING
generate,en,PENDING
generate energy,en,PENDING
generation,en,PENDING
get in,en,PENDING
getting back to,en,PENDING
give,en,PENDING
give a (brief) summary of,en,PENDING
give a description,en,PENDING
give an example,en,PENDING
give credit,en,PENDING
give rise to,en,PENDING
glaring,en,PENDING
glossary,en,PENDING
go against,en,PENDING
go back,en,PENDING
go back over,en,PENDING
go blank,en,PENDING
go into,en,PENDING
go on to,en,PENDING
go over (time),en,PENDING
go round,en,PENDING
go through,en,PENDING
go through a period,en,PENDING
go wrong,en,PENDING
goal,en,PENDING
gradual,en,PENDING
graduate student,en,PENDING
grant,en,PENDING
graph,en,PENDING
graphic,en,PENDING
graphics,en,PENDING
great,en,PENDING
Great Hall,en,PENDING
ground,en,PENDING
ground-breaking,en,PENDING
grounding,en,PENDING
grow,en,PENDING
growing,en,PENDING
growth,en,PENDING
halfway point,en,PENDING
hall of residence,en,PENDING
halve,en,PENDING
handout,en,PENDING
happen,en,PENDING
hard,en,PENDING
hardly ever,en,PENDING
hardware,en,PENDING
have (sth) as a goal,en,PENDING
have a goal,en,PENDING
have a shot at,en,PENDING
have an influence on,en,PENDING
having said that,en,PENDING
heading,en,PENDING
heated,en,PENDING
heated debate,en,PENDING
hierarchy,en,PENDING
highlight,en,PENDING
histogram,en,PENDING
hit send,en,PENDING
hit the send button,en,PENDING
hold,en,PENDING
holiday,en,PENDING
homemaker,en,PENDING
horizontal axis,en,PENDING
househusband,en,PENDING
housewife,en,PENDING
humanities,en,PENDING
hybrid,en,PENDING
hypothesis,en,PENDING
hypothesis-based,en,PENDING
idea,en,PENDING
identification,en,PENDING
identify,en,PENDING
ideology,en,PENDING
illuminate,en,PENDING
illuminating,en,PENDING
illustrate,en,PENDING
immature,en,PENDING
impact,en,PENDING
impartial,en,PENDING
implication,en,PENDING
implicitly,en,PENDING
imply,en,PENDING
importance,en,PENDING
important,en,PENDING
impose,en,PENDING
in (more) detail,en,PENDING
in (the) light of,en,PENDING
in ... terms,en,PENDING
in a few words,en,PENDING
in a variety of ways,en,PENDING
in accordance with,en,PENDING
in addition to,en,PENDING
in case,en,PENDING
in charge of,en,PENDING
in comparison with,en,PENDING
in conjunction with,en,PENDING
in contrast,en,PENDING
in contrast to,en,PENDING
in detail,en,PENDING
in economic terms,en,PENDING
in excess of,en,PENDING
in favour of,en,PENDING
in general,en,PENDING
in history,en,PENDING
in line with,en,PENDING
in more/greater detail,en,PENDING
in most respects,en,PENDING
in my opinion,en,PENDING
in no circumstances,en,PENDING
in no way,en,PENDING
in order to,en,PENDING
in other words,en,PENDING
in particular,en,PENDING
in passing,en,PENDING
in public,en,PENDING
in recent times,en,PENDING
in respect of,en,PENDING
in response to,en,PENDING
in short,en,PENDING
in some cases,en,PENDING
in some ways,en,PENDING
in spite of,en,PENDING
in sum,en,PENDING
in summary,en,PENDING
in terms of,en,PENDING
in that,en,PENDING
in the absence of evidence to the contrary,en,PENDING
in the case of,en,PENDING
in the end,en,PENDING
in the final/last analysis,en,PENDING
in the form of,en,PENDING
in the middle of,en,PENDING
in the near/distant future,en,PENDING
in the process,en,PENDING
in the right area,en,PENDING
in the sense that,en,PENDING
in the shadow of,en,PENDING
in time,en,PENDING
in total,en,PENDING
in touch with,en,PENDING
in turn,en,PENDING
inaccuracy,en,PENDING
inaccurate,en,PENDING
inadequate,en,PENDING
incidence,en,PENDING
include,en,PENDING
incoherent,en,PENDING
income,en,PENDING
inconsistency,en,PENDING
increase,en,PENDING
increasingly,en,PENDING
incur,en,PENDING
in-depth,en,PENDING
indicate,en,PENDING
indicate a tendency,en,PENDING
indirectly,en,PENDING
induce,en,PENDING
induction,en,PENDING
inevitable,en,PENDING
inevitably,en,PENDING
infer,en,PENDING
inference,en,PENDING
infinite,en,PENDING
influence,en,PENDING
inform,en,PENDING
infrastructure,en,PENDING
inhibit,en,PENDING
initial,en,PENDING
input,en,PENDING
inquiry,en,PENDING
insert,en,PENDING
in-sessional,en,PENDING
insight,en,PENDING
insignificant,en,PENDING
instability,en,PENDING
instalment,en,PENDING
instance,en,PENDING
instigate,en,PENDING
instrument,en,PENDING
integral,en,PENDING
intense,en,PENDING
intention,en,PENDING
intentional,en,PENDING
interaction,en,PENDING
interchange,en,PENDING
interconnecting,en,PENDING
interdependence,en,PENDING
interest-free,en,PENDING
interesting,en,PENDING
interface,en,PENDING
interfere,en,PENDING
interim,en,PENDING
inter-library loan,en,PENDING
intermarriage,en,PENDING
intermediate,en,PENDING
intermittent,en,PENDING
interplay,en,PENDING
interpret,en,PENDING
interpretation,en,PENDING
interrelated,en,PENDING
intersect,en,PENDING
interstate,en,PENDING
inter-university,en,PENDING
intrinsic,en,PENDING
introduce,en,PENDING
invalid,en,PENDING
invalidate results,en,PENDING
invent,en,PENDING
investigate,en,PENDING
investigate a phenomenon,en,PENDING
investigation,en,PENDING
involve,en,PENDING
irrational,en,PENDING
issue,en,PENDING
it can be argued that,en,PENDING
it is not surprising that,en,PENDING
it is noteworthy that,en,PENDING
it is worth recalling that,en,PENDING
it may not be the case that,en,PENDING
it would appear that,en,PENDING
it would seem that,en,PENDING
item of data,en,PENDING
junior,en,PENDING
keep to (time),en,PENDING
key,en,PENDING
KISS,en,PENDING
knowledge,en,PENDING
knowledge base,en,PENDING
label,en,PENDING
laboratory,en,PENDING
lack,en,PENDING
large,en,PENDING
largely,en,PENDING
largely determine,en,PENDING
lastly,en,PENDING
late,en,PENDING
later,en,PENDING
latter,en,PENDING
lay foundations,en,PENDING
layer,en,PENDING
leave (out),en,PENDING
lecture,en,PENDING
lecture notes,en,PENDING
lecture theatre,en,PENDING
lecturers,en,PENDING
legend,en,PENDING
less and less,en,PENDING
liable,en,PENDING
librarian,en,PENDING
library,en,PENDING
lie,en,PENDING
likelihood,en,PENDING
likely,en,PENDING
limited,en,PENDING
link,en,PENDING
list,en,PENDING
list the main causes/characteristics/features/hypotheses,en,PENDING
literature,en,PENDING
literature suggests,en,PENDING
little,en,PENDING
little-known,en,PENDING
loan,en,PENDING
lodging,en,PENDING
logic,en,PENDING
long-term loan,en,PENDING
look,en,PENDING
look back over,en,PENDING
look for,en,PENDING
loosely,en,PENDING
loosely based,en,PENDING
lose a battle,en,PENDING
lose contact,en,PENDING
lurk,en,PENDING
magnitude,en,PENDING
mailing list,en,PENDING
main body,en,PENDING
mainly,en,PENDING
mainly based,en,PENDING
maintain,en,PENDING
maintain a united front,en,PENDING
maintain contact,en,PENDING
maintenance grant,en,PENDING
major,en,PENDING
make a calculation,en,PENDING
make a to-do list,en,PENDING
make ends meet,en,PENDING
make reference to,en,PENDING
make up,en,PENDING
manipulate,en,PENDING
marital status,en,PENDING
marked,en,PENDING
mathematical,en,PENDING
mature,en,PENDING
mature student,en,PENDING
maximum,en,PENDING
means,en,PENDING
means of communication,en,PENDING
measures,en,PENDING
median,en,PENDING
mediate,en,PENDING
meet,en,PENDING
meet deadlines,en,PENDING
meet objectives,en,PENDING
memorise,en,PENDING
mention,en,PENDING
merely,en,PENDING
message,en,PENDING
method,en,PENDING
methodology,en,PENDING
mind map,en,PENDING
mind starts to wander,en,PENDING
minimal,en,PENDING
minimum,en,PENDING
minor,en,PENDING
miscalculate,en,PENDING
misguided,en,PENDING
misinterpret,en,PENDING
misinterpretation,en,PENDING
mispronounce,en,PENDING
mispronunciation,en,PENDING
mission statement,en,PENDING
mistaken,en,PENDING
mistranslate,en,PENDING
mistranslation,en,PENDING
misunderstand,en,PENDING
mnemonics,en,PENDING
mode,en,PENDING
model,en,PENDING
moderate,en,PENDING
moderate discussions,en,PENDING
modify,en,PENDING
module,en,PENDING
monitor,en,PENDING
moral,en,PENDING
more and more,en,PENDING
more or less,en,PENDING
moreover,en,PENDING
most (people) would agree that,en,PENDING
mostly,en,PENDING
motivate,en,PENDING
motivation,en,PENDING
motive,en,PENDING
move,en,PENDING
movement,en,PENDING
moving on,en,PENDING
multiply,en,PENDING
mutual,en,PENDING
national debate,en,PENDING
natural,en,PENDING
naturalistic,en,PENDING
naturally,en,PENDING
nature,en,PENDING
near future,en,PENDING
need,en,PENDING
netiquette,en,PENDING
never (before),en,PENDING
nevertheless,en,PENDING
next,en,PENDING
no fewer than,en,PENDING
nonetheless,en,PENDING
non-repayable,en,PENDING
norm,en,PENDING
normal distribution,en,PENDING
not any longer,en,PENDING
notable,en,PENDING
note,en,PENDING
note-taking,en,PENDING
notion,en,PENDING
nowadays,en,PENDING
nuance (of meaning),en,PENDING
number,en,PENDING
objection,en,PENDING
objective,en,PENDING
obligatory,en,PENDING
observation,en,PENDING
observe,en,PENDING
observe a phenomenon,en,PENDING
observer,en,PENDING
obtain,en,PENDING
occupation,en,PENDING
occupational,en,PENDING
occur,en,PENDING
odd number,en,PENDING
of course,en,PENDING
offer,en,PENDING
offer a place,en,PENDING
office hours,en,PENDING
omit,en,PENDING
on balance,en,PENDING
on behalf of,en,PENDING
on loan,en,PENDING
on no account,en,PENDING
on the basis of,en,PENDING
on the one hand,en,PENDING
on the other hand,en,PENDING
on the subject of,en,PENDING
on the whole,en,PENDING
on top of which,en,PENDING
one of,en,PENDING
ongoing,en,PENDING
online community,en,PENDING
only,en,PENDING
onslaught,en,PENDING
opinion,en,PENDING
opposed to,en,PENDING
opt for,en,PENDING
optional,en,PENDING
order of magnitude,en,PENDING
organise,en,PENDING
origin,en,PENDING
original,en,PENDING
outcome,en,PENDING
output,en,PENDING
outside,en,PENDING
outweigh,en,PENDING
over the next few years,en,PENDING
overall,en,PENDING
overcome,en,PENDING
overdraft,en,PENDING
overdue,en,PENDING
overview,en,PENDING
parallel,en,PENDING
paraphrase,en,PENDING
part,en,PENDING
particular,en,PENDING
particularly,en,PENDING
particular significance,en,PENDING
partly,en,PENDING
partly based,en,PENDING
pattern,en,PENDING
per cent,en,PENDING
percentage,en,PENDING
perceptible,en,PENDING
perception,en,PENDING
perhaps,en,PENDING
period of time,en,PENDING
permanent,en,PENDING
personal statement,en,PENDING
perspective,en,PENDING
phase,en,PENDING
PhD committee,en,PENDING
phenomena,en,PENDING
phenomenon,en,PENDING
philosophy,en,PENDING
pie chart,en,PENDING
piece of data,en,PENDING
piece of evidence,en,PENDING
piece together,en,PENDING
pilot study,en,PENDING
pinpoint,en,PENDING
pivotal,en,PENDING
pivotal role,en,PENDING
plagiarism,en,PENDING
play a role,en,PENDING
plot,en,PENDING
plummet,en,PENDING
point,en,PENDING
point of view,en,PENDING
point out,en,PENDING
point to,en,PENDING
point up,en,PENDING
population,en,PENDING
portfolio,en,PENDING
pose,en,PENDING
pose a challenge/question/threat,en,PENDING
position,en,PENDING
possibly,en,PENDING
post,en,PENDING
post a message,en,PENDING
postgrad(uate) rep(resentative),en,PENDING
potential,en,PENDING
powerful,en,PENDING
practice,en,PENDING
practice-as-research,en,PENDING
practice-led,en,PENDING
precedent,en,PENDING
preceding,en,PENDING
précis,en,PENDING
precise,en,PENDING
precisely,en,PENDING
predict,en,PENDING
preference,en,PENDING
prejudice,en,PENDING
prejudiced against,en,PENDING
prejudiced in favour of,en,PENDING
preliminary,en,PENDING
preliminary results,en,PENDING
present,en,PENDING
present data,en,PENDING
presentation,en,PENDING
pre-sessional,en,PENDING
presumably,en,PENDING
primarily,en,PENDING
primary,en,PENDING
primary source,en,PENDING
prime,en,PENDING
prime number,en,PENDING
principal,en,PENDING
principle,en,PENDING
prior to,en,PENDING
prioritise,en,PENDING
priority,en,PENDING
probability,en,PENDING
probability distribution,en,PENDING
probably,en,PENDING
problem,en,PENDING
procedure,en,PENDING
proceed,en,PENDING
propose,en,PENDING
pros and cons,en,PENDING
prove,en,PENDING
provide,en,PENDING
provided that,en,PENDING
provoke,en,PENDING
publish results,en,PENDING
purpose,en,PENDING
put,en,PENDING
put emphasis,en,PENDING
put forward,en,PENDING
put it briefly,en,PENDING
qualification,en,PENDING
qualitative,en,PENDING
quantifiable,en,PENDING
quantifiably,en,PENDING
quantification,en,PENDING
quantify,en,PENDING
quantitative,en,PENDING
quantitatively,en,PENDING
quantity,en,PENDING
quarterly,en,PENDING
question,en,PENDING
question results,en,PENDING
quiz,en,PENDING
quotation,en,PENDING
radical,en,PENDING
raise,en,PENDING
raise a point,en,PENDING
random,en,PENDING
random number,en,PENDING
random sample,en,PENDING
range,en,PENDING
rarely,en,PENDING
rather than,en,PENDING
ratification,en,PENDING
ratify,en,PENDING
ratio,en,PENDING
rational(e),en,PENDING
reach (a peak/conclusion),en,PENDING
react,en,PENDING
reading speed,en,PENDING
reason(able),en,PENDING
reboot,en,PENDING
recapitulate,en,PENDING
receipt,en,PENDING
recently,en,PENDING
recognise,en,PENDING
record,en,PENDING
recover,en,PENDING
refer,en,PENDING
refer frequently/specifically/in passing,en,PENDING
refer to,en,PENDING
referee,en,PENDING
reference,en,PENDING
refine,en,PENDING
reflect,en,PENDING
registration fee,en,PENDING
reimburse,en,PENDING
relate,en,PENDING
related,en,PENDING
relation,en,PENDING
relationship,en,PENDING
relative (to),en,PENDING
relatively,en,PENDING
relax,en,PENDING
relevant,en,PENDING
reliable,en,PENDING
reload,en,PENDING
rely on,en,PENDING
remain in the dark,en,PENDING
replicate,en,PENDING
reportedly,en,PENDING
represent,en,PENDING
representative,en,PENDING
representative sample,en,PENDING
request,en,PENDING
request an extension,en,PENDING
require,en,PENDING
resolution,en,PENDING
resolve,en,PENDING
resource,en,PENDING
respectively,en,PENDING
respond,en,PENDING
rest on,en,PENDING
restore,en,PENDING
restrain,en,PENDING
restrict,en,PENDING
results,en,PENDING
résumé,en,PENDING
retreat,en,PENDING
return to,en,PENDING
reveal,en,PENDING
reverse,en,PENDING
review,en,PENDING
review of the literature,en,PENDING
revise,en,PENDING
revision,en,PENDING
revolution,en,PENDING
rigorous,en,PENDING
rise,en,PENDING
role,en,PENDING
rote learning,en,PENDING
rough,en,PENDING
round down,en,PENDING
round up,en,PENDING
row,en,PENDING
rubric,en,PENDING
run,en,PENDING
run out,en,PENDING
run out (of time),en,PENDING
rural,en,PENDING
sample,en,PENDING
save energy,en,PENDING
say,en,PENDING
scales,en,PENDING
scholarship,en,PENDING
school,en,PENDING
scope,en,PENDING
scrutinise,en,PENDING
search for,en,PENDING
secondary source,en,PENDING
secure,en,PENDING
security,en,PENDING
see,en,PENDING
seek,en,PENDING
seem,en,PENDING
segment,en,PENDING
seldom,en,PENDING
select,en,PENDING
semester,en,PENDING
